source,target,pass_day,transport,source_lat,source_lng,target_lat,target_lng,target_population,source_population
Нижний Новгород,Уфа,11.966666666666667,train,56.328571,44.003506,54.726288000000004,55.947727,1062300.0,1250615.0
Абакан,Москва,12.266666666666667,train,53.7209024,91.442435,55.479204599999996,37.3273304,11514330.0,165183.0
Омск,Карасук,11.466666666666667,train,54.991375,73.37152900000001,53.734469999999995,78.032372,28929.0,25905.0
Санкт-Петербург,Зеленодольск,12.3,train,59.960673899999996,30.158655100000004,55.8477605,48.5097031,97651.0,4848742.0
Курган,Самара,12.0,train,55.51707765,65.459065802296,53.198627,50.113987,1164900.0,47974.0
Серпухов,Мценск,12.233333333333333,train,54.9155247,37.4195533,53.278983999999994,36.576077000000005,43216.0,126496.0
Каменск-Шахтинский,Сочи,11.633333333333333,train,48.3210807,40.2650679,43.585482299999995,39.723109,343285.0,95306.0
Красный Кут,Москва,11.4,train,50.9459056,46.972462,55.479204599999996,37.3273304,11514330.0,14420.0
Апатиты,Архангельск,11.3,train,67.568626,33.404392,64.543022,40.537121,348716.0,59690.0
Абакан,Ачинск,12.466666666666667,train,53.7209024,91.442435,56.2694846,90.4953964,109156.0,165183.0
Тихорецк,Сочи,11.666666666666666,train,45.854679,40.128124,43.585482299999995,39.723109,343285.0,61825.0
Микунь,Усинск,12.866666666666667,train,62.358238,50.08218,65.995731,57.5571267,41100.0,10732.0
Санкт-Петербург,Саранск,11.233333333333333,train,59.960673899999996,30.158655100000004,54.18671,45.18383,318841.0,4848742.0
Изобильный,Москва,11.666666666666666,train,45.3740796,41.712115399999995,55.479204599999996,37.3273304,11514330.0,40546.0
Улан-Удэ,Петровск-Забайкальский,12.066666666666666,train,51.835784100000005,107.5839105,51.275215,108.85448500000001,18555.0,431922.0
Новороссийск,Прохладный,12.066666666666666,train,44.7239578,37.7690711,43.759001700000006,44.0103981,59595.0,241788.0
Нижний Новгород,Иваново,12.7,train,56.328571,44.003506,56.998445200000006,40.9737394,409277.0,1250615.0
Омск,Татарск,12.466666666666667,train,54.991375,73.37152900000001,55.216961,75.96219599999999,26114.0,25905.0
Москва,Чусовой,11.966666666666667,train,55.479204599999996,37.3273304,58.28205500000001,57.821075,46740.0,11514330.0
Каменск-Шахтинский,Адлер,12.8,train,48.3210807,40.2650679,43.425383399999994,39.9237036,109539.0,95306.0
Челябинск,Анапа,12.633333333333333,train,55.15984079999999,61.4025547,44.894271999999994,37.316887,58983.0,31916.0
Кемь,Санкт-Петербург,12.066666666666666,train,64.9458,34.6001,59.960673899999996,30.158655100000004,4848742.0,13061.0
Минеральные Воды,Рязань,12.033333333333333,train,44.2107377,43.134969,54.6295687,39.742503899999996,525062.0,76715.0
Мичуринск,Рязань,11.966666666666667,train,52.8946613,40.507172100000005,54.6295687,39.742503899999996,525062.0,98758.0
Санкт-Петербург,Ртищево,11.9,train,59.960673899999996,30.158655100000004,52.259884,43.787853000000005,41295.0,4848742.0
Сызрань,Астрахань,13.133333333333333,train,53.09579215,48.3940572827098,46.3652486,48.0552168617783,520662.0,178773.0
Краснодар,Нижний Новгород,11.966666666666667,train,45.0352566,38.976481400000004,56.328571,44.003506,1250615.0,34926.0
Челябинск,Когалым,11.933333333333334,train,55.15984079999999,61.4025547,62.26798,74.4889068,58192.0,31916.0
Томск,Екатеринбург,12.466666666666667,train,58.6124279,82.04753149999999,56.839104000000006,60.60825,1377738.0,25614.0
Екатеринбург,Новотроицк,11.533333333333333,train,56.839104000000006,60.60825,51.196369,58.298527,97914.0,1377738.0
Барнаул,Сургут,12.266666666666667,train,53.347402,83.77844959999999,61.254031999999995,73.3964,38922.0,635585.0
Нея,Москва,11.233333333333333,train,58.288948,43.886444,55.479204599999996,37.3273304,11514330.0,9827.0
Пенза,Краснодар,12.7,train,53.200001,45.0,45.0352566,38.976481400000004,34926.0,519592.0
Лангепас,Тобольск,12.066666666666666,train,61.247257,75.189278,58.199804799999995,68.25129240000001,99698.0,41675.0
Барыш,Самара,12.9,train,53.654075799999994,47.1013737,53.198627,50.113987,1164900.0,17149.0
Тольятти,Санкт-Петербург,11.733333333333333,train,53.51495,49.407574,59.960673899999996,30.158655100000004,4848742.0,719484.0
Саратов,Челябинск,12.166666666666666,train,51.530018,46.034683,55.15984079999999,61.4025547,31916.0,12846.0
Можга,Казань,12.033333333333333,train,56.44273520000001,52.213852100000004,55.7823547,49.1242266,1216965.0,47959.0
Ульяновск,Минеральные Воды,12.833333333333334,train,54.146317700000004,47.2324921,44.2107377,43.134969,76715.0,17149.0
Новотроицк,Москва,12.666666666666666,train,51.196369,58.298527,55.479204599999996,37.3273304,11514330.0,97914.0
Санкт-Петербург,Малоярославец,12.366666666666667,train,59.960673899999996,30.158655100000004,55.012181000000005,36.459024600000006,30401.0,4848742.0
Уфа,Сызрань,12.4,train,54.726288000000004,55.947727,53.09579215,48.3940572827098,178773.0,1062300.0
Иркутск,Омск,13.1,train,52.289597,104.280586,54.991375,73.37152900000001,25905.0,6751.0
Анапа,Рязань,11.5,train,44.894271999999994,37.316887,54.6295687,39.742503899999996,525062.0,58983.0
Когалым,Казань,13.033333333333333,train,62.26798,74.4889068,55.7823547,49.1242266,1216965.0,58192.0
Свободный,Чита,11.766666666666667,train,51.377354,128.13475,52.033409000000006,113.50089299999999,323964.0,58594.0
Новосибирск,Тында,12.633333333333333,train,55.0282171,82.9234509,55.149694,124.7375884,35574.0,30250.0
Кисловодск,Курск,12.133333333333333,train,43.9128743,42.7192186,51.739433,36.179604,7721.0,128502.0
Братск,Железногорск-Илимский,12.633333333333333,train,56.1517085,101.6334907,56.577915000000004,104.12294,26134.0,246348.0
Екатеринбург,Лангепас,12.066666666666666,train,56.839104000000006,60.60825,61.247257,75.189278,41675.0,1377738.0
Уфа,Адлер,11.766666666666667,train,54.726288000000004,55.947727,43.425383399999994,39.9237036,109539.0,1062300.0
Чита,Сковородино,12.366666666666667,train,52.033409000000006,113.50089299999999,53.986256700000006,123.93734540000001,9561.0,323964.0
Канск,Иркутск,11.2,train,56.205996999999996,95.706787,52.289597,104.280586,6751.0,94230.0
Сарапул,Казань,12.0,train,56.477334,53.819295700000005,55.7823547,49.1242266,1216965.0,101390.0
Екатеринбург,Пенза,11.533333333333333,train,56.839104000000006,60.60825,53.200001,45.0,519592.0,1377738.0
Братск,Москва,11.4,train,56.1517085,101.6334907,55.479204599999996,37.3273304,11514330.0,246348.0
Пенза,Адлер,12.466666666666667,train,53.200001,45.0,43.425383399999994,39.9237036,109539.0,519592.0
Рязань,Тверь,11.033333333333333,train,54.6295687,39.742503899999996,56.858675,35.9208284,403726.0,525062.0
Орск,Оренбург,11.6,train,51.2305015,58.4738015,51.767452,55.097118,20663.0,238006.0
Краснодар,Новосибирск,12.3,train,45.0352566,38.976481400000004,55.0282171,82.9234509,30250.0,34926.0
Воркута,Санкт-Петербург,11.966666666666667,train,67.494957,64.0401,59.960673899999996,30.158655100000004,4848742.0,70551.0
Кисловодск,Грязи,11.766666666666667,train,43.9128743,42.7192186,52.49612,39.955162,46798.0,128502.0
Пермь,Красноярск,12.6,train,58.014965000000004,56.246722999999996,56.0090968,92.8725147,2180.0,1000679.0
Златоуст,Уфа,11.066666666666666,train,55.03463945,59.5292694311903,54.726288000000004,55.947727,1062300.0,174985.0
Лиски,Казань,12.033333333333333,train,50.982079,39.496941,55.7823547,49.1242266,1216965.0,55864.0
Челябинск,Волгоград,11.8,train,55.15984079999999,61.4025547,48.64820995,44.3857637990291,1021244.0,31916.0
Череповец,Архангельск,12.2,train,59.128696,37.916389,64.543022,40.537121,348716.0,312311.0
Адлер,Новочеркасск,11.5,train,43.425383399999994,39.9237036,47.41066,40.101986,169039.0,109539.0
Зима,Иркутск,12.5,train,53.928402,102.052727,52.289597,104.280586,6751.0,32522.0
Ярославль,Няндома,11.4,train,57.64955255,39.8748582716262,61.6612985,40.1970404,22354.0,591486.0
Москва,Каменск-Уральский,11.5,train,55.479204599999996,37.3273304,56.415451000000004,61.917797,174710.0,11514330.0
Владимир,Шуя,11.066666666666666,train,56.1288899,40.407520299999995,56.844101,41.379601,58528.0,61544.0
Белореченск,Дагомыс,12.5,train,44.7614149,39.871294299999995,43.6590048,39.6544373,74737.0,53891.0
Тайга,Новосибирск,11.566666666666666,train,56.065070999999996,85.631325,55.0282171,82.9234509,30250.0,25330.0
Уфа,Лангепас,12.8,train,54.726288000000004,55.947727,61.247257,75.189278,41675.0,1062300.0
Мариинск,Новосибирск,11.366666666666667,train,56.206299,87.75125899999999,55.0282171,82.9234509,30250.0,40522.0
Ноябрьск,Москва,11.933333333333334,train,63.2002917,75.4475807,55.479204599999996,37.3273304,11514330.0,110572.0
Инта,Ухта,11.9,train,66.039749,60.13158000000001,63.58317295,53.72050473868279,99642.0,32021.0
Армавир,Лазаревское,11.4,train,44.9993585,41.1294061,43.9102991,39.331753799999994,92662.0,188897.0
Минеральные Воды,Самара,11.266666666666667,train,44.2107377,43.134969,53.198627,50.113987,1164900.0,76715.0
Владивосток,Бикин,11.166666666666666,train,43.1150678,131.8855768,46.819363,134.254822,17156.0,592069.0
Лазаревское,Туапсе,12.233333333333333,train,43.9102991,39.331753799999994,44.098474700000004,39.0718875,63233.0,92662.0
Краснодар,Тула,12.366666666666667,train,45.0352566,38.976481400000004,54.1942,37.6165,501129.0,34926.0
Оренбург,Саратов,11.2,train,51.767452,55.097118,51.530018,46.034683,12846.0,20663.0
Рязань,Воскресенск,12.2,train,54.6295687,39.742503899999996,55.322518,38.6816824,17842.0,525062.0
Вяземский,Владивосток,11.0,train,47.533455,134.757874,43.1150678,131.8855768,592069.0,14556.0
Нерюнгри,Чита,10.933333333333334,train,56.65794350000001,124.71230420000002,52.033409000000006,113.50089299999999,323964.0,61746.0
Самара,Туапсе,10.866666666666667,train,53.198627,50.113987,44.098474700000004,39.0718875,63233.0,1164900.0
Железногорск-Илимский,Красноярск,11.733333333333333,train,56.577915000000004,104.12294,56.0090968,92.8725147,2180.0,26134.0
Пермь,Саратов,11.533333333333333,train,58.014965000000004,56.246722999999996,51.530018,46.034683,12846.0,1000679.0
Ижевск,Пермь,11.233333333333333,train,56.86655699999999,53.2094166,58.014965000000004,56.246722999999996,1000679.0,628117.0
Сургут,Оренбург,12.166666666666666,train,61.254031999999995,73.3964,51.767452,55.097118,20663.0,38922.0
Пыть-Ях,Сургут,11.666666666666666,train,60.755116,72.83998100000001,61.254031999999995,73.3964,38922.0,41453.0
Тюмень,Бугульма,11.933333333333334,train,57.15353399999999,65.542274,54.5384152,52.795595299999995,89144.0,581758.0
Киров,Ростов-на-Дону,11.866666666666667,train,58.6035257,49.6639029,47.22138579999999,39.7114196,1091544.0,31888.0
Ростов-на-Дону,Уфа,10.833333333333334,train,47.22138579999999,39.7114196,54.726288000000004,55.947727,1062300.0,1091544.0
Иркутск,Екатеринбург,12.2,train,52.289597,104.280586,56.839104000000006,60.60825,1377738.0,6751.0
Кропоткин,Санкт-Петербург,11.366666666666667,train,45.434441299999996,40.575027399999996,59.960673899999996,30.158655100000004,4848742.0,80743.0
Когалым,Челябинск,10.866666666666667,train,62.26798,74.4889068,55.15984079999999,61.4025547,31916.0,58192.0
Абинск,Ростов-на-Дону,10.7,train,44.8649528,38.1578189,47.22138579999999,39.7114196,1091544.0,34926.0
Нижний Новгород,Волгоград,11.566666666666666,train,56.328571,44.003506,48.64820995,44.3857637990291,1021244.0,1250615.0
Новотроицк,Челябинск,11.266666666666667,train,51.196369,58.298527,55.15984079999999,61.4025547,31916.0,97914.0
Волгоград,Армавир,11.266666666666667,train,48.64820995,44.3857637990291,44.9993585,41.1294061,188897.0,1021244.0
Белгород,Тверь,11.766666666666667,train,50.5955595,36.5873394,56.858675,35.9208284,403726.0,39026.0
Мегион,Уфа,12.066666666666666,train,61.03540400000001,76.108215,54.726288000000004,55.947727,1062300.0,49471.0
Сургут,Богданович,11.866666666666667,train,61.254031999999995,73.3964,56.7683407,62.052077399999995,31752.0,38922.0
Махачкала,Санкт-Петербург,11.666666666666666,train,42.9830241,47.5048717,59.960673899999996,30.158655100000004,4848742.0,577990.0
Воронеж,Орёл,12.166666666666666,train,51.6605982,39.20058579999999,52.96854329999999,36.0692477,317854.0,19738.0
Биробиджан,Благовещенск,11.666666666666666,train,48.78816679999999,132.9282082,50.290527000000004,127.527161,214397.0,75419.0
Пермь,Ярославль,11.8,train,58.014965000000004,56.246722999999996,57.64955255,39.8748582716262,591486.0,1000679.0
Агрыз,Омск,10.733333333333333,train,56.525459700000006,52.9972512,54.991375,73.37152900000001,25905.0,19299.0
Миасс,Новосибирск,11.466666666666667,train,55.065304000000005,60.108337,55.0282171,82.9234509,30250.0,151812.0
Владивосток,Свободный,10.966666666666667,train,43.1150678,131.8855768,51.377354,128.13475,58594.0,592069.0
Адлер,Россошь,12.466666666666667,train,43.425383399999994,39.9237036,50.1961874,39.5764857,62865.0,109539.0
Москва,Отрадный,11.033333333333333,train,55.479204599999996,37.3273304,53.376175,51.348053,47709.0,11514330.0
Москва,Тобольск,11.7,train,55.479204599999996,37.3273304,58.199804799999995,68.25129240000001,99698.0,11514330.0
Уфа,Миасс,11.366666666666667,train,54.726288000000004,55.947727,55.065304000000005,60.108337,151812.0,1062300.0
Волгоград,Грязи,11.2,train,48.64820995,44.3857637990291,52.49612,39.955162,46798.0,1021244.0
Краснодар,Липецк,11.5,train,45.0352566,38.976481400000004,52.6041877,39.5936899,46798.0,34926.0
Новочеркасск,Адлер,12.466666666666667,train,47.41066,40.101986,43.425383399999994,39.9237036,109539.0,169039.0
Хабаровск,Ванино,11.033333333333333,train,48.481403,135.07693500000002,49.090481,140.260864,15314.0,42977.0
Москва,Гудермес,10.733333333333333,train,55.479204599999996,37.3273304,43.3486103,46.095945,45643.0,11514330.0
Дзержинск,Владимир,10.6,train,56.2382157,43.461740500000005,56.1288899,40.407520299999995,61544.0,47125.0
Санкт-Петербург,Новосибирск,10.4,train,59.960673899999996,30.158655100000004,55.0282171,82.9234509,30250.0,4848742.0
Владикавказ,Невинномысск,10.966666666666667,train,43.024592999999996,44.682109999999994,44.624581400000004,41.947594099999996,118351.0,311635.0
Санкт-Петербург,Беломорск,12.133333333333333,train,59.960673899999996,30.158655100000004,64.5216684,34.762583500000005,11217.0,4848742.0
Челябинск,Новокузнецк,11.433333333333334,train,55.15984079999999,61.4025547,53.75760699999999,87.136101,547885.0,31916.0
Санкт-Петербург,Прохладный,11.5,train,59.960673899999996,30.158655100000004,43.759001700000006,44.0103981,59595.0,4848742.0
Казань,Красноуфимск,10.4,train,55.7823547,49.1242266,56.604538,57.771313,39765.0,1216965.0
Новотроицк,Екатеринбург,10.433333333333334,train,51.196369,58.298527,56.839104000000006,60.60825,1377738.0,97914.0
Краснодар,Омск,11.2,train,45.0352566,38.976481400000004,54.991375,73.37152900000001,25905.0,34926.0
Уфа,Анапа,10.166666666666666,train,54.726288000000004,55.947727,44.894271999999994,37.316887,58983.0,1062300.0
Москва,Медвежьегорск,11.333333333333334,train,55.479204599999996,37.3273304,62.915024,34.473339,15536.0,11514330.0
Новосибирск,Краснодар,10.866666666666667,train,55.0282171,82.9234509,45.0352566,38.976481400000004,34926.0,30250.0
Абакан,Междуреченск,10.166666666666666,train,53.7209024,91.442435,53.68637629999999,88.0703443,101995.0,165183.0
Ростов-на-Дону,Нижний Новгород,10.6,train,47.22138579999999,39.7114196,56.328571,44.003506,1250615.0,1091544.0
Улан-Удэ,Ангарск,11.3,train,51.835784100000005,107.5839105,52.53111170000001,103.8826109,233765.0,431922.0
Краснодар,Екатеринбург,11.133333333333333,train,45.0352566,38.976481400000004,56.839104000000006,60.60825,1377738.0,34926.0
Новороссийск,Рязань,10.733333333333333,train,44.7239578,37.7690711,54.6295687,39.742503899999996,525062.0,241788.0
Свободный,Владивосток,11.833333333333334,train,51.377354,128.13475,43.1150678,131.8855768,592069.0,58594.0
Фролово,Москва,11.333333333333334,train,49.7653307,43.664987870316,55.479204599999996,37.3273304,11514330.0,39489.0
Челябинск,Ноябрьск,10.133333333333333,train,55.15984079999999,61.4025547,63.2002917,75.4475807,110572.0,31916.0
Пермь,Агрыз,11.833333333333334,train,58.014965000000004,56.246722999999996,56.525459700000006,52.9972512,19299.0,1000679.0
Белгород,Самара,12.033333333333333,train,50.5955595,36.5873394,53.198627,50.113987,1164900.0,39026.0
Уфа,Ростов-на-Дону,10.7,train,54.726288000000004,55.947727,47.22138579999999,39.7114196,1091544.0,1062300.0
Минеральные Воды,Курск,11.066666666666666,train,44.2107377,43.134969,51.739433,36.179604,7721.0,76715.0
Самара,Воронеж,10.4,train,53.198627,50.113987,51.6605982,39.20058579999999,19738.0,1164900.0
Благовещенск,Биробиджан,11.333333333333334,train,50.290527000000004,127.527161,48.78816679999999,132.9282082,75419.0,214397.0
Гусиноозёрск,Иркутск,11.333333333333334,train,51.289516,106.52700800000001,52.289597,104.280586,6751.0,23280.0
Тверь,Рязань,11.566666666666666,train,56.858675,35.9208284,54.6295687,39.742503899999996,525062.0,403726.0
Уфа,Златоуст,11.233333333333333,train,54.726288000000004,55.947727,55.03463945,59.5292694311903,174985.0,1062300.0
Ульяновск,Сочи,12.133333333333333,train,54.146317700000004,47.2324921,43.585482299999995,39.723109,343285.0,17149.0
Томск,Прокопьевск,11.533333333333333,train,58.6124279,82.04753149999999,53.890972,86.737663,210150.0,25614.0
Ухта,Микунь,11.766666666666667,train,63.58317295,53.72050473868279,62.358238,50.08218,10732.0,99642.0
Мегион,Челябинск,11.8,train,61.03540400000001,76.108215,55.15984079999999,61.4025547,31916.0,49471.0
Шахты,Санкт-Петербург,11.233333333333333,train,47.7119167,40.21156989999999,59.960673899999996,30.158655100000004,4848742.0,240152.0
Краснодар,Челябинск,11.633333333333333,train,45.0352566,38.976481400000004,55.15984079999999,61.4025547,31916.0,34926.0
Краснодар,Казань,10.666666666666666,train,45.0352566,38.976481400000004,55.7823547,49.1242266,1216965.0,34926.0
Ульяновск,Адлер,11.166666666666666,train,54.146317700000004,47.2324921,43.425383399999994,39.9237036,109539.0,17149.0
Курск,Воронеж,10.8,train,51.739433,36.179604,51.6605982,39.20058579999999,19738.0,7721.0
Ярославль,Самара,10.7,train,57.64955255,39.8748582716262,53.198627,50.113987,1164900.0,591486.0
Рубцовск,Омск,11.1,train,51.527626399999995,81.21761740000001,54.991375,73.37152900000001,25905.0,146386.0
Красный Сулин,Москва,11.166666666666666,train,47.891552000000004,40.071899,55.479204599999996,37.3273304,11514330.0,40866.0
Тольятти,Нижний Новгород,10.933333333333334,train,53.51495,49.407574,56.328571,44.003506,1250615.0,719484.0
Череповец,Екатеринбург,10.366666666666667,train,59.128696,37.916389,56.839104000000006,60.60825,1377738.0,312311.0
Москва,Семёнов,10.933333333333334,train,55.479204599999996,37.3273304,56.78834200000001,44.49155,24536.0,11514330.0
Красноярск,Самара,10.066666666666666,train,56.0090968,92.8725147,53.198627,50.113987,1164900.0,2180.0
Псков,Тверь,10.866666666666667,train,57.817398,28.334367999999998,56.858675,35.9208284,403726.0,98778.0
Санкт-Петербург,Борисоглебск,9.966666666666667,train,59.960673899999996,30.158655100000004,51.368015,42.075169,65585.0,4848742.0
Нягань,Пермь,11.566666666666666,train,62.144636,65.4347572,58.014965000000004,56.246722999999996,1000679.0,54903.0
Киров,Ярославль,11.733333333333333,train,58.6035257,49.6639029,57.64955255,39.8748582716262,591486.0,31888.0
Нижний Новгород,Ульяновск,10.1,train,56.328571,44.003506,54.146317700000004,47.2324921,17149.0,1250615.0
Югорск,Серов,11.466666666666667,train,61.314970900000006,63.33159989999999,59.605190500000006,60.574043,99381.0,34066.0
Абинск,Краснодар,10.566666666666666,train,44.8649528,38.1578189,45.0352566,38.976481400000004,34926.0,34926.0
Армавир,Воронеж,10.866666666666667,train,44.9993585,41.1294061,51.6605982,39.20058579999999,19738.0,188897.0
Тюмень,Юрга,11.7,train,57.15353399999999,65.542274,55.7136,84.934799,81536.0,581758.0
Краснодар,Мичуринск,11.066666666666666,train,45.0352566,38.976481400000004,52.8946613,40.507172100000005,98758.0,34926.0
Сочи,Оренбург,11.166666666666666,train,43.585482299999995,39.723109,51.767452,55.097118,20663.0,343285.0
Санкт-Петербург,Мантурово,10.266666666666667,train,59.960673899999996,30.158655100000004,58.333270999999996,44.761790999999995,17479.0,4848742.0
Курск,Пятигорск,10.8,train,51.739433,36.179604,44.039775,43.0706669,142397.0,7721.0
Грязи,Адлер,10.466666666666667,train,52.49612,39.955162,43.425383399999994,39.9237036,109539.0,46798.0
Горячий Ключ,Санкт-Петербург,10.7,train,44.634265299999996,39.1363613,59.960673899999996,30.158655100000004,4848742.0,30093.0
Махачкала,Уфа,11.133333333333333,train,42.9830241,47.5048717,54.726288000000004,55.947727,1062300.0,577990.0
Ростов-на-Дону,Ставрополь,11.433333333333334,train,47.22138579999999,39.7114196,45.0433245,41.9690934,32736.0,1091544.0
Шуя,Владимир,10.033333333333333,train,56.844101,41.379601,56.1288899,40.407520299999995,61544.0,58528.0
Архангельск,Апатиты,10.633333333333333,train,64.543022,40.537121,67.568626,33.404392,59690.0,348716.0
Грязи,Волгоград,10.833333333333334,train,52.49612,39.955162,48.64820995,44.3857637990291,1021244.0,46798.0
Ессентуки,Адлер,10.433333333333334,train,44.0468389,42.8565018,43.425383399999994,39.9237036,109539.0,100969.0
Ухта,Котлас,10.2,train,63.58317295,53.72050473868279,61.252151,46.647628999999995,60562.0,99642.0
Москва,Нягань,10.633333333333333,train,55.479204599999996,37.3273304,62.144636,65.4347572,54903.0,11514330.0
Адлер,Лиски,10.7,train,43.425383399999994,39.9237036,50.982079,39.496941,55864.0,109539.0
Ржев,Москва,10.933333333333334,train,56.259262,34.330151,55.479204599999996,37.3273304,11514330.0,62026.0
Белогорск,Уссурийск,9.733333333333333,train,50.921326,128.47287,43.79724470000001,131.9520752,157946.0,68220.0
Москва,Щигры,9.666666666666666,train,55.479204599999996,37.3273304,51.870821,36.9131896,17043.0,11514330.0
Мурманск,Курск,10.933333333333334,train,68.970665,33.07497,51.739433,36.179604,7721.0,59690.0
Краснодар,Майский,10.1,train,45.0352566,38.976481400000004,43.62865135,44.0559924880066,26755.0,34926.0
Миасс,Сургут,10.566666666666666,train,55.065304000000005,60.108337,61.254031999999995,73.3964,38922.0,151812.0
Адлер,Оренбург,10.6,train,43.425383399999994,39.9237036,51.767452,55.097118,20663.0,109539.0
Москва,Грязовец,10.533333333333333,train,55.479204599999996,37.3273304,58.8841803,40.2512646,15528.0,11514330.0
Дальнереченск,Уссурийск,9.6,train,45.9337195,133.7349056,43.79724470000001,131.9520752,157946.0,27601.0
Ессентуки,Самара,10.533333333333333,train,44.0468389,42.8565018,53.198627,50.113987,1164900.0,100969.0
Челябинск,Тобольск,10.2,train,55.15984079999999,61.4025547,58.199804799999995,68.25129240000001,99698.0,31916.0
Горячий Ключ,Лазаревское,9.9,train,44.634265299999996,39.1363613,43.9102991,39.331753799999994,92662.0,30093.0
Невинномысск,Воронеж,10.433333333333334,train,44.624581400000004,41.947594099999996,51.6605982,39.20058579999999,19738.0,118351.0
Пермь,Сочи,11.2,train,58.014965000000004,56.246722999999996,43.585482299999995,39.723109,343285.0,1000679.0
Москва,Ноябрьск,10.366666666666667,train,55.479204599999996,37.3273304,63.2002917,75.4475807,110572.0,11514330.0
Тайга,Тюмень,11.266666666666667,train,56.065070999999996,85.631325,57.15353399999999,65.542274,581758.0,25330.0
Сызрань,Уфа,10.866666666666667,train,53.09579215,48.3940572827098,54.726288000000004,55.947727,1062300.0,178773.0
Волхов,Череповец,10.366666666666667,train,59.9275868,32.327680300000004,59.128696,37.916389,312311.0,47344.0
Нижний Новгород,Шумерля,9.9,train,56.328571,44.003506,55.498516200000005,46.4186725,33412.0,1250615.0
Набережные Челны,Волгоград,11.566666666666666,train,55.742011700000006,52.3992173,48.64820995,44.3857637990291,1021244.0,513242.0
Мичуринск,Саратов,10.633333333333333,train,52.8946613,40.507172100000005,51.530018,46.034683,12846.0,98758.0
Тула,Подольск,9.9,train,54.1942,37.6165,55.4308841,37.545305600000006,187956.0,501129.0
Омск,Ярославль,10.5,train,54.991375,73.37152900000001,57.64955255,39.8748582716262,591486.0,25905.0
Пермь,Ростов-на-Дону,10.466666666666667,train,58.014965000000004,56.246722999999996,47.22138579999999,39.7114196,1091544.0,1000679.0
Воронеж,Каменск-Шахтинский,10.133333333333333,train,51.6605982,39.20058579999999,48.3210807,40.2650679,95306.0,19738.0
Архангельск,Череповец,10.266666666666667,train,64.543022,40.537121,59.128696,37.916389,312311.0,348716.0
Железногорск-Илимский,Братск,9.766666666666667,train,56.577915000000004,104.12294,56.1517085,101.6334907,246348.0,26134.0
Новосибирск,Заозёрный,9.666666666666666,train,55.0282171,82.9234509,55.965401,94.708107,10286.0,30250.0
Рязань,Новороссийск,10.533333333333333,train,54.6295687,39.742503899999996,44.7239578,37.7690711,241788.0,525062.0
Волгоград,Анапа,10.8,train,48.64820995,44.3857637990291,44.894271999999994,37.316887,58983.0,1021244.0
Рязань,Краснодар,9.966666666666667,train,54.6295687,39.742503899999996,45.0352566,38.976481400000004,34926.0,525062.0
Махачкала,Самара,10.4,train,42.9830241,47.5048717,53.198627,50.113987,1164900.0,577990.0
Сызрань,Волгоград,10.666666666666666,train,53.09579215,48.3940572827098,48.64820995,44.3857637990291,1021244.0,178773.0
Воронеж,Тверь,10.133333333333333,train,51.6605982,39.20058579999999,56.858675,35.9208284,403726.0,19738.0
Омск,Тайга,10.6,train,54.991375,73.37152900000001,56.065070999999996,85.631325,25330.0,25905.0
Краснодар,Орёл,11.266666666666667,train,45.0352566,38.976481400000004,52.96854329999999,36.0692477,317854.0,34926.0
Рязань,Пенза,9.733333333333333,train,54.6295687,39.742503899999996,53.200001,45.0,519592.0,525062.0
Екатеринбург,Саранск,10.666666666666666,train,56.839104000000006,60.60825,54.18671,45.18383,318841.0,1377738.0
Рязань,Кисловодск,10.333333333333334,train,54.6295687,39.742503899999996,43.9128743,42.7192186,128502.0,525062.0
Казань,Астрахань,11.333333333333334,train,55.7823547,49.1242266,46.3652486,48.0552168617783,520662.0,1216965.0
Сочи,Сальск,9.966666666666667,train,43.585482299999995,39.723109,46.476669,41.541008000000005,61312.0,343285.0
Лангепас,Уфа,10.933333333333334,train,61.247257,75.189278,54.726288000000004,55.947727,1062300.0,41675.0
Пермь,Адлер,9.9,train,58.014965000000004,56.246722999999996,43.425383399999994,39.9237036,109539.0,1000679.0
Заозёрный,Новосибирск,10.8,train,55.965401,94.708107,55.0282171,82.9234509,30250.0,10286.0
Санкт-Петербург,Лазаревское,10.666666666666666,train,59.960673899999996,30.158655100000004,43.9102991,39.331753799999994,92662.0,4848742.0
Ульяновск,Сызрань,10.766666666666667,train,54.146317700000004,47.2324921,53.09579215,48.3940572827098,178773.0,17149.0
Москва,Бийск,10.6,train,55.479204599999996,37.3273304,52.5394905,85.2148673,203826.0,11514330.0
Туапсе,Самара,10.466666666666667,train,44.098474700000004,39.0718875,53.198627,50.113987,1164900.0,63233.0
Москва,Рассказово,10.5,train,55.479204599999996,37.3273304,52.658699,41.879002,45484.0,11514330.0
Хоста,Туапсе,10.966666666666667,train,43.523636200000006,39.874407399999996,44.098474700000004,39.0718875,63233.0,78533.0
Оленегорск,Петрозаводск,10.6,train,68.140732,33.282596999999996,61.790039,34.390007000000004,263540.0,23079.0
Пенза,Екатеринбург,10.133333333333333,train,53.200001,45.0,56.839104000000006,60.60825,1377738.0,519592.0
Краснодар,Георгиевск,10.066666666666666,train,45.0352566,38.976481400000004,44.1478944,43.4741718,72126.0,34926.0
Адлер,Кисловодск,10.033333333333333,train,43.425383399999994,39.9237036,43.9128743,42.7192186,128502.0,109539.0
