,n_iter,name,suspected,infected,recovered
1673,1,Белорецк,68804.3666666667,1.0,0.0
1674,1,Кепервеем,249.20000000000002,1.0,0.0
1675,1,Северо-Енисейский,6715.0666666666675,1.0,0.0
1676,1,Великий Устюг,31631.933333333334,1.0,0.0
1677,1,Москва,11116503.666666659,1.0,0.0
1678,1,Биробиджан,75433.90000000004,1.0,0.0
1679,1,Невьянск,26090.566666666666,1.0,0.0
1680,1,Приволжск,2409.3,1.0,0.0
1681,1,Гуково,67787.03333333333,1.0,0.0
1682,1,Сольцы,10893.8,1.0,0.0
1683,1,Кола,10444.533333333335,1.0,0.0
1684,1,Никольск,8687.366666666667,1.0,0.0
1685,1,Камышин,122953.73333333331,1.0,0.0
1686,1,Гатчина,92561.83333333334,1.0,0.0
1687,1,Северобайкальск,23701.46666666667,3.0,0.0
1688,1,Верхняя Салда,47535.666666666664,1.0,0.0
1689,1,Бор,65589.73333333334,1.0,0.0
1690,1,Колпашево,24195.433333333334,1.0,0.0
1691,1,Похвистнево,28199.733333333334,1.0,0.0
1692,1,Анжеро-Судженск,76858.76666666665,1.0,0.0
1693,1,Лиски,55937.99999999997,1.0,0.0
1694,1,Красный Сулин,41458.76666666667,1.0,0.0
1695,1,Березники,156303.7,1.0,0.0
1696,1,Губкин,90363.26666666668,1.0,0.0
1697,1,Нытва,19073.933333333334,1.0,0.0
1698,1,Дальнегорск,38045.933333333334,1.0,0.0
1699,1,Белинский,9253.433333333334,1.0,0.0
1700,1,Тутаев,41206.53333333333,1.0,0.0
1701,1,Апатиты,59679.600000000006,1.0,0.0
1702,1,Усинск,41017.36666666666,1.0,0.0
1703,1,Подпорожье,18767.3,1.0,0.0
1704,1,Усть-Цильма,4882.5,1.0,0.0
1705,1,Киренск,12651.900000000001,1.0,0.0
1706,1,Сычёвка,8305.533333333333,2.0,0.0
1707,1,Тавда,36147.23333333332,1.0,0.0
1708,1,Томск,22054.96666666666,33.0,0.0
1709,1,Ачинск,109209.93333333332,16.0,0.0
1710,1,Сонково,3756.3666666666663,1.0,0.0
1711,1,Норильск,175188.26666666678,2.0,0.0
1712,1,Буй,24046.566666666666,1.0,0.0
1713,1,Находка,159923.2,1.0,0.0
1714,1,Лабинск,63481.43333333333,1.0,0.0
1715,1,Куса,19301.7,1.0,0.0
1716,1,Жердевка,16007.633333333337,1.0,0.0
1717,1,Петухово,11289.8,1.0,0.0
1718,1,Щигры,17278.86666666667,1.0,0.0
1719,1,Моздок,39085.53333333333,1.0,0.0
1720,1,Мензелинск,16508.233333333334,1.0,0.0
1721,1,Красноармейск,26366.266666666666,1.0,0.0
1722,1,Семикаракорск,24732.266666666666,1.0,0.0
1723,1,Агрыз,20052.133333333353,1.0,0.0
1724,1,Орехово-Зуево,120658.2333333333,1.0,0.0
1725,1,Нижневартовск,249019.46666666665,1.0,0.0
1726,1,Тура,9487.8,1.0,0.0
1727,1,Вичуга,38248.5,1.0,0.0
1728,1,Ивдель,18002.633333333335,1.0,0.0
1729,1,Нижняя Тура,22951.366666666665,1.0,0.0
1730,1,Юрюзань,12635.2,1.0,0.0
1731,1,Сызрань,179025.86666666658,1.0,0.0
1732,1,Ульяновск,20181.06666666664,1.0,0.0
1733,1,Новомичуринск,20200.66666666667,1.0,0.0
1734,1,Михайловка,60069.73333333334,1.0,0.0
1735,1,Костомукша,28881.066666666673,1.0,0.0
1736,1,Магнитогорск,408384.7666666667,1.0,0.0
1737,1,Новоабзаково,1329.3666666666668,1.0,0.0
1738,1,Россошь,64351.16666666667,1.0,0.0
1739,1,Менделеевск,22111.866666666665,1.0,0.0
1740,1,Батайск,112406.29999999999,1.0,0.0
1741,1,Кувшиново,10506.066666666668,1.0,0.0
1742,1,Казань,1213824.5999999999,1.0,0.0
1743,1,Карачев,19716.5,1.0,0.0
1744,1,Ржев,64773.1,1.0,0.0
1745,1,Сокол,37272.46666666667,1.0,0.0
1746,1,Советская Гавань,27704.93333333333,1.0,0.0
1747,1,Сарапул,102043.79999999999,1.0,0.0
1748,1,Вилюйск,10233.366666666667,1.0,0.0
1749,1,Каргасок,24009.033333333333,1.0,0.0
1750,1,Хандыга,6096.4,1.0,0.0
1751,1,Воркута,70515.93333333335,1.0,0.0
1752,1,Павлово,60122.933333333334,1.0,0.0
1753,1,Лихославль,12478.933333333332,1.0,0.0
1754,1,Южа,14962.3,1.0,0.0
1755,1,Барнаул,630068.6333333332,2.0,0.0
1756,1,Западная Двина,11831.933333333334,1.0,0.0
1757,1,Печора,43443.133333333346,1.0,0.0
1758,1,Кореновск,41350.733333333344,1.0,0.0
1759,1,Пущино,22782.266666666666,1.0,0.0
1760,1,Мосальск,5236.099999999999,1.0,0.0
1761,1,Пермь,1001610.6999999998,1.0,0.0
1762,1,Кизляр,49430.80000000002,1.0,0.0
1763,1,Котельниково,20477.166666666657,1.0,0.0
1764,1,Баксан,37016.2,1.0,0.0
1765,1,Шарья,23796.399999999994,1.0,0.0
1766,1,Алейск,28693.666666666664,1.0,0.0
1767,1,Новый Оскол,19632.533333333333,1.0,0.0
1768,1,Спасск-Дальний,44176.53333333332,1.0,0.0
1769,1,Камень-на-Оби,41926.6,1.0,0.0
1770,1,Забайкальск,12567.133333333333,1.0,0.0
1771,1,Николаевск-на-Амуре,22779.266666666666,1.0,0.0
1772,1,Олёкминск,9214.466666666667,1.0,0.0
1773,1,Касимов,37882.8,1.0,0.0
1774,1,Очёр,14305.2,1.0,0.0
1775,1,Астрахань,523601.2666666669,1.0,0.0
1776,1,Ербогачён,1954.4,1.0,0.0
1777,1,Кинель,34474.53333333333,1.0,0.0
1778,1,Комсомольск-на-Амуре,263874.76666666666,2.0,0.0
1779,1,Назарово,53417.8,15.0,0.0
1780,1,Ангарск,233733.76666666672,1.0,0.0
1781,1,Вязьма,58889.93333333335,1.0,0.0
1782,1,Лабытнанги,26982.166666666668,1.0,0.0
1783,1,Харабали,18697.19999999999,1.0,0.0
1784,1,Сальск,62547.09999999997,1.0,0.0
1785,1,Красный Кут,14429.566666666668,1.0,0.0
1786,1,Сим,332489.53333333327,1.0,0.0
1787,1,Новокуйбышевск,108632.13333333333,1.0,0.0
1788,1,Уржум,10245.966666666667,1.0,0.0
1789,1,Усть-Куйга,679.3666666666667,1.0,0.0
1790,1,Железногорск,26605.599999999995,1.0,0.0
1791,1,Краснодар,39814.633333333215,3.0,0.0
1792,1,Стерлитамак,273612.1,1.0,0.0
1793,1,Петрозаводск,261974.26666666658,1.0,0.0
1794,1,Дятьково,31614.466666666667,1.0,0.0
1795,1,Усть-Кокса,16351.433333333332,1.0,0.0
1796,1,Голицыно,17479.666666666668,1.0,0.0
1797,1,Козельск,19601.966666666667,1.0,0.0
1798,1,Петушки,15268.499999999998,1.0,0.0
1799,1,Севск,7426.433333333333,1.0,0.0
1800,1,Луза,11273.866666666665,1.0,0.0
1801,1,Долинск,12199.4,1.0,0.0
1802,1,Кемь,13074.966666666667,1.0,0.0
1803,1,Балабаново,26443.76666666667,1.0,0.0
1804,1,Серпухов,126727.53333333335,1.0,0.0
1805,1,Пятигорск,140847.03333333333,1.0,0.0
1806,1,Красноярск,-4753.033333333337,-82.0,0.0
1807,1,Севастополь,392592.2000000001,1.0,0.0
1808,1,Чистополь,60942.4,1.0,0.0
1809,1,Кулебаки,35983.7,1.0,0.0
1810,1,Омск,25289.933333333334,2.0,0.0
1811,1,Ессентуки,101335.06666666662,1.0,0.0
1812,1,Емва,14586.066666666658,1.0,0.0
1813,1,Артём,106461.4,1.0,0.0
1814,1,Мещовск,4336.766666666666,1.0,0.0
1815,1,Навашино,16520.933333333323,1.0,0.0
1816,1,Балашов,84446.8333333334,1.0,0.0
1817,1,Гаврилов-Ям,17893.13333333333,1.0,0.0
1818,1,Волоколамск,25275.033333333336,1.0,0.0
1819,1,Лаишево,7895.3,1.0,0.0
1820,1,Клин,62579.26666666667,1.0,0.0
1821,1,Псебай,11002.5,1.0,0.0
1822,1,Талица,17887.099999999995,1.0,0.0
1823,1,Кудымкар,30709.3,1.0,0.0
1824,1,Жиздра,7378.066666666667,1.0,0.0
1825,1,Миасс,152094.23333333337,1.0,0.0
1826,1,Уссурийск,157753.49999999997,1.0,0.0
1827,1,Ялуторовск,36526.46666666667,1.0,0.0
1828,1,Балаково,200840.16666666663,1.0,0.0
1829,1,Горячий Ключ,30117.83333333334,1.0,0.0
1830,1,Глазов,96232.93333333339,1.0,0.0
1831,1,Новочебоксарск,124421.46666666666,1.0,0.0
1832,1,Хотьково,21633.899999999998,1.0,0.0
1833,1,Хотынец,3787.7,1.0,0.0
1834,1,Сандово,7151.099999999999,1.0,0.0
1835,1,Дивногорск,28417.566666666666,7.0,0.0
1836,1,Вязники,43089.73333333333,1.0,0.0
1837,1,Ванавара,2909.2666666666664,1.0,0.0
1838,1,Моршанск,45780.73333333334,1.0,0.0
1839,1,Ухта,98870.50000000003,1.0,0.0
1840,1,Донской,64700.9,1.0,0.0
1841,1,Орск,238072.66666666674,1.0,0.0
1842,1,Саскылах,2318.766666666667,1.0,0.0
1843,1,Туруханск,6200.466666666667,1.0,0.0
1844,1,Учалы,38193.8,1.0,0.0
1845,1,Радужный,18557.466666666667,1.0,0.0
1846,1,Ялта,10034.933333333334,1.0,0.0
1847,1,Махачкала,578724.4333333332,1.0,0.0
1848,1,Цимлянск,15189.2,1.0,0.0
1849,1,Донецк,50251.46666666666,1.0,0.0
1850,1,Судогда,12087.400000000001,1.0,0.0
1851,1,Чехов,60711.333333333336,1.0,0.0
1852,1,Чулым,11962.966666666669,1.0,0.0
1853,1,Армавир,190338.86666666667,1.0,0.0
1854,1,Нерюнгри,61585.4,1.0,0.0
1855,1,Мыски,43028.7,1.0,0.0
1856,1,Родники,26442.433333333334,1.0,0.0
1857,1,Новошахтинск,112319.16666666667,1.0,0.0
1858,1,Коряжма,39738.7,1.0,0.0
1859,1,Сураж,11672.333333333334,1.0,0.0
1860,1,Гдов,6130.2,1.0,0.0
1861,1,Людиново,42661.466666666674,1.0,0.0
1862,1,Оса,22592.7,1.0,0.0
1863,1,Зеленокумск,35936.433333333334,1.0,0.0
1864,1,Урень,12334.033333333335,1.0,0.0
1865,1,Выкса,56576.13333333333,1.0,0.0
1866,1,Югорск,34047.03333333335,1.0,0.0
1867,1,Аша,32379.66666666667,1.0,0.0
1868,1,Гороховец,14470.966666666667,1.0,0.0
1869,1,Калининград,6439.200000000006,1.0,0.0
1870,1,Обь,26145.033333333326,1.0,0.0
1871,1,Кировград,22567.1,1.0,0.0
1872,1,Рошаль,21233.266666666666,1.0,0.0
1873,1,Белый,3873.1666666666665,1.0,0.0
1874,1,Губаха,28009.26666666667,1.0,0.0
1875,1,Ирбит,38708.700000000004,1.0,0.0
1876,1,Димитровград,123467.86666666662,1.0,0.0
1877,1,Озёры,26040.433333333334,1.0,0.0
1878,1,Сегежа,29819.033333333315,1.0,0.0
1879,1,Плёс,2634.9666666666667,1.0,0.0
1880,1,Новосокольники,8259.433333333334,1.0,0.0
1881,1,Курчатов,42766.166666666664,1.0,0.0
1882,1,Красновишерск,17197.233333333334,1.0,0.0
1883,1,Петропавловск-Камчатский,179666.09999999992,1.0,0.0
1884,1,Берёзовый,-0.9333333333333336,0.0,0.0
1885,1,Зеленодольск,97656.73333333334,1.0,0.0
1886,1,Вытегра,10854.866666666665,1.0,0.0
1887,1,Заводоуковск,25743.800000000007,1.0,0.0
1888,1,Геленджик,55186.46666666665,1.0,0.0
1889,1,Нефтеюганск,123602.06666666668,1.0,0.0
1890,1,Шадринск,78967.83333333333,1.0,0.0
1891,1,Коломна,145529.86666666667,1.0,0.0
1892,1,Галич,17356.733333333334,1.0,0.0
1893,1,Вяземский,14554.6,1.0,0.0
1894,1,Енисейск,18806.7,3.0,0.0
1895,1,Барабинск,30305.599999999995,1.0,0.0
1896,1,Липецк,53145.066666666666,1.0,0.0
1897,1,Тюкалинск,12188.533333333333,1.0,0.0
1898,1,Зарайск,26825.466666666667,1.0,0.0
1899,1,Арск,18114.566666666666,1.0,0.0
1900,1,Онега,21393.733333333334,1.0,0.0
1901,1,Братск,247192.9666666668,8.0,0.0
1902,2,Рыбное,18436.066666666673,1.0,0.0
1903,2,Давлеканово,24052.000000000007,1.0,0.0
1904,2,Артышта,259.79999999999995,1.0,0.0
1905,2,Ельня,11718.866666666665,1.0,0.0
1906,2,Чемал,4475.800000000001,1.0,0.0
1907,2,Николаевск,15414.0,1.0,0.0
1908,2,Бугуруслан,52318.733333333395,0.0,0.0
1909,2,Новочеркасск,168963.9999999996,1.0,0.0
1910,2,Озёрск,80524.33333333334,1.0,0.0
1911,2,Пыть-Ях,41446.73333333331,1.0,0.0
1912,2,Карасук,28958.466666666667,1.0,0.0
1913,2,Мглин,7984.0,1.0,0.0
1914,2,Ртищево,41706.0,0.0,0.0
1915,2,Красноуфимск,40397.4666666667,1.0,0.0
1916,2,Тихорецк,62083.39999999989,1.0,0.0
1917,2,Салми,3124.533333333333,1.0,0.0
1918,2,Сретенск,7123.9333333333325,1.0,0.0
1919,2,Алзамай,7301.933333333334,-2.0,0.0
1920,2,Новохопёрск,7544.066666666664,1.0,0.0
1921,2,Медвежьегорск,16031.06666666667,1.0,0.0
1922,2,Малоярославец,30597.86666666667,1.0,0.0
1923,2,Тейково,34999.866666666654,1.0,0.0
1924,2,Кстово,66909.13333333333,1.0,0.0
1925,2,Нягань,54869.533333333326,1.0,0.0
1926,2,Надым,46227.39999999998,0.0,0.0
1927,2,Охотск,3299.6000000000004,1.0,0.0
1928,2,Красный Чикой,7090.533333333333,1.0,0.0
1929,2,Лысково,22224.73333333333,1.0,0.0
1930,2,Гусь-Хрустальный,61442.066666666666,1.0,0.0
1931,2,Чара,3972.866666666667,1.0,0.0
1932,2,Шацк,13386.133333333335,1.0,0.0
1933,2,Рузаевка,47817.73333333329,1.0,0.0
1934,2,Верея,10013.666666666666,1.0,0.0
1935,2,Камышлов,27731.666666666635,1.0,0.0
1936,2,Череповец,312352.0000000001,1.0,0.0
1937,2,Сергиев Посад,108914.33333333331,1.0,0.0
1938,2,Сясьстрой,16891.93333333333,1.0,0.0
1939,2,Талдом,14028.2,1.0,0.0
1940,2,Курганинск,48268.800000000105,1.0,0.0
1941,2,Гурьевск,12632.8,0.0,0.0
1942,2,Кугеси,12876.0,1.0,0.0
1943,2,Сосенский,13332.73333333333,1.0,0.0
1944,2,Тобольск,95870.33333333314,1.0,0.0
1945,2,Тосно,39202.33333333333,1.0,0.0
1946,2,Сковородино,9575.133333333342,0.0,0.0
1947,2,Южноуральск,38415.66666666667,1.0,0.0
1948,2,Далматово,15230.333333333336,1.0,0.0
1949,2,Железногорск-Илимский,26162.266666666656,0.0,0.0
1950,2,Новый Уренгой,102985.99999999988,0.0,0.0
1951,2,Тикси,8466.599999999999,1.0,0.0
1952,2,Каменногорск,6675.4000000000015,1.0,0.0
1953,2,Нея,9862.666666666668,1.0,0.0
1954,2,Бийск,198295.60000000003,1.0,0.0
1955,2,Вышний Волочёк,49565.93333333335,1.0,0.0
1956,2,Славянка,65206.13333333333,1.0,0.0
1957,2,Шимановск,19824.66666666668,1.0,0.0
1958,2,Можайск,33216.733333333315,1.0,0.0
1959,2,Вихоревка,22550.06666666666,0.0,0.0
1960,2,Уфа,1069041.6000000024,0.0,0.0
1961,2,Улан-Удэ,430591.6000000002,0.0,0.0
1962,2,Бабушкин,4570.666666666666,1.0,0.0
1963,2,Зубцов,12799.733333333334,1.0,0.0
1964,2,Саяногорск,50927.8,-4.0,0.0
1965,2,Набережные Челны,512826.6666666671,1.0,0.0
1966,2,Арзамас,108432.33333333326,0.0,0.0
1967,2,Верхневилюйск,21013.26666666667,1.0,0.0
1968,2,Тулун,45435.20000000001,0.0,0.0
1969,2,Нижнеангарск,4547.133333333331,1.0,0.0
1970,2,Новомихайловский,10788.2,1.0,0.0
1971,2,Медногорск,27271.86666666667,1.0,0.0
1972,2,Покров,18027.199999999997,1.0,0.0
1973,2,Краснотурьинск,61458.466666666674,1.0,0.0
1974,2,Полевской,64385.66666666667,1.0,0.0
1975,2,Краснокаменск,56418.66666666667,1.0,0.0
1976,2,Дальнереченск,27771.80000000001,1.0,0.0
1977,2,Пушкино,102812.53333333335,1.0,0.0
1978,2,Ардатов,9470.666666666668,1.0,0.0
1979,2,Железноводск,24574.13333333334,1.0,0.0
1980,2,Тольятти,717312.8000000007,1.0,0.0
1981,2,Татарск,26195.199999999983,0.0,0.0
1982,2,Конаково,42817.73333333332,1.0,0.0
1983,2,Удомля,30739.59999999999,1.0,0.0
1984,2,Каменск-Уральский,176910.13333333324,1.0,0.0
1985,2,Жигулёвск,54313.26666666665,1.0,0.0
1986,2,Манжерок,1567.2666666666669,1.0,0.0
1987,2,Талакан,4341.4000000000015,0.0,0.0
1988,2,Аткарск,25797.066666666673,1.0,0.0
1989,2,Ставрополь,41072.5333333333,1.0,0.0
1990,2,Гаврилов Посад,8212.266666666666,1.0,0.0
1991,2,Короча,6494.0,1.0,0.0
1992,2,Крутинка,7263.6,1.0,0.0
1993,2,Чёрмоз,3468.3999999999996,1.0,0.0
1994,2,Крымск,57618.53333333334,0.0,0.0
1995,2,Спасск,8406.866666666667,1.0,0.0
1996,2,Канаш,46651.79999999999,0.0,0.0
1997,2,Заинск,41798.0,1.0,0.0
1998,2,Киселёвск,88286.19999999995,0.0,0.0
1999,2,Кашин,21191.333333333336,1.0,0.0
2000,2,Дюртюли,31406.333333333336,1.0,0.0
2001,2,Елабуга,70684.06666666668,1.0,0.0
2002,2,Нижний Тагил,357543.20000000007,1.0,0.0
2003,2,Алапаевск,40133.33333333333,1.0,0.0
2004,2,Заозёрный,9308.0,-2.0,0.0
2005,2,Мирный,30210.066666666666,0.0,0.0
2006,2,Починок,8988.133333333331,1.0,0.0
2007,2,Шилка,14008.733333333334,1.0,0.0
2008,2,Лангепас,42033.6666666667,1.0,0.0
2009,2,Хабаровск,42507.20000000004,0.0,0.0
2010,2,Игрим,7510.533333333335,1.0,0.0
2011,2,Верхний Тагил,13402.666666666668,1.0,0.0
2012,2,Белогорск,68290.86666666652,0.0,0.0
2013,2,Старица,12469.266666666666,1.0,0.0
2014,2,Юрга,83119.40000000005,0.0,0.0
2015,2,Эвенск,1372.7333333333331,1.0,0.0
2016,2,Пугачёв,40979.600000000006,1.0,0.0
2017,2,Артёмовский,30751.800000000003,1.0,0.0
2018,2,Лобня,74349.73333333334,1.0,0.0
2019,2,Уяр,12949.333333333332,0.0,0.0
2020,2,Пудож,9765.933333333334,1.0,0.0
2021,2,Унеча,26655.133333333317,1.0,0.0
2022,2,Волгореченск,17571.26666666667,1.0,0.0
2023,2,Чебоксары,457988.6666666666,1.0,0.0
2024,2,Торжок,47969.60000000002,1.0,0.0
2025,2,Кизилюрт,36248.19999999994,1.0,0.0
2026,2,Беломорск,11296.799999999996,1.0,0.0
2027,2,Елец,121484.59999999986,1.0,0.0
2028,2,Семёнов,24549.26666666667,1.0,0.0
2029,2,Ванино,15321.133333333328,1.0,0.0
2030,2,Дербент,120253.79999999996,1.0,0.0
2031,2,Екатеринбург,1320382.7999999998,0.0,0.0
2032,2,Калининск,17257.73333333333,1.0,0.0
2033,2,Хвалынск,13262.2,1.0,0.0
2034,2,Балашиха,215416.86666666664,1.0,0.0
2035,2,Благодарный,33412.73333333334,1.0,0.0
2036,2,Пролетарск,20648.40000000001,1.0,0.0
2037,2,Малая Вишера,12619.133333333328,1.0,0.0
2038,2,Игарка,6173.199999999999,0.0,0.0
2039,2,Соликамск,97665.66666666666,1.0,0.0
2040,2,Рославль,60029.466666666616,1.0,0.0
2041,2,Руза,52201.533333333326,1.0,0.0
2042,2,Катав-Ивановск,18363.666666666664,1.0,0.0
2043,2,Заринск,47043.466666666674,1.0,0.0
2044,2,Пено,3727.5333333333338,1.0,0.0
2045,2,Чаплыгин,14462.399999999998,1.0,0.0
2046,2,Омолон,870.6666666666665,1.0,0.0
2047,2,Касли,18209.933333333327,1.0,0.0
2048,2,Яранск,17321.86666666667,1.0,0.0
2049,2,Пыталово,5756.533333333333,1.0,0.0
2050,2,Хадыженск,21619.46666666666,1.0,0.0
2051,2,Оленёк,2276.4000000000005,1.0,0.0
2052,2,Новоалтайск,73314.79999999996,1.0,0.0
2053,2,Новосиль,4701.200000000001,1.0,0.0
2054,2,Грязи,47342.06666666665,1.0,0.0
2055,2,Орёл,322824.8666666666,1.0,0.0
2056,2,Нижний Ломов,25879.533333333333,1.0,0.0
2057,2,Сеймчан,2058.8,1.0,0.0
2058,2,Купино,15487.400000000005,1.0,0.0
2059,2,Сургут,42793.266666666605,0.0,0.0
2060,2,Горнозаводск,12592.399999999998,1.0,0.0
2061,2,Стрежевой,42267.533333333355,1.0,0.0
2062,2,Чайковский,82396.73333333334,1.0,0.0
2063,2,Абакан,167365.79999999987,-8.0,0.0
2064,2,Шахты,248280.73333333334,1.0,0.0
2065,2,Боготол,21403.4,-3.0,0.0
2066,2,Пустошка,7688.800000000001,1.0,0.0
2067,2,Альметьевск,147787.66666666657,1.0,0.0
2068,2,Шахтерск,48771.33333333334,1.0,0.0
2069,2,Туймазы,66973.53333333327,1.0,0.0
2070,2,Валуйки,38031.066666666666,1.0,0.0
2071,2,Дубна,70568.46666666667,1.0,0.0
2072,2,Луга,37710.40000000002,1.0,0.0
2073,2,Пикалёво,25893.999999999985,1.0,0.0
2074,2,Волгодонск,182134.8,1.0,0.0
2075,2,Карпинск,29767.333333333336,1.0,0.0
2076,2,Протвино,38652.066666666666,1.0,0.0
2077,2,Артёмовск,74058.6,0.0,0.0
2078,2,Бобров,20195.86666666667,1.0,0.0
2079,2,Сатка,46977.466666666674,1.0,0.0
2080,2,Волчанск,10072.8,1.0,0.0
2081,2,Инта,32027.533333333333,1.0,0.0
2082,2,Ряжск,24850.866666666676,1.0,0.0
2083,2,Карабаш,13492.733333333334,1.0,0.0
2084,2,Кольчугино,56295.46666666669,1.0,0.0
2085,2,Кисловодск,129476.66666666666,1.0,0.0
2086,2,Рыбинск,12375.533333333338,1.0,0.0
2087,2,Льгов,21810.600000000006,1.0,0.0
2088,2,Бежаницы,4941.200000000001,1.0,0.0
2089,2,Светлогорск (Красноярск.),872.0666666666666,1.0,0.0
2090,2,Ступино,67615.59999999998,1.0,0.0
2091,2,Хасавюрт,133995.19999999995,1.0,0.0
2092,2,Макарьев,7584.200000000001,1.0,0.0
2093,2,Судак,16558.73333333333,1.0,0.0
2094,2,Порхов,14517.133333333328,1.0,0.0
2095,2,Лесной,53043.46666666666,1.0,0.0
2096,2,Феодосия,72026.13333333333,1.0,0.0
2097,2,Белозерск,9681.333333333332,1.0,0.0
2098,2,Обнинск,106952.06666666665,1.0,0.0
2099,2,Старый Оскол,235708.59999999998,1.0,0.0
2100,2,Искитим,59684.466666666645,1.0,0.0
2101,2,Нарткала,31684.333333333336,1.0,0.0
2102,2,Дубовка,14409.533333333333,1.0,0.0
2103,2,Курильск,2074.6000000000004,1.0,0.0
2104,2,Гусиноозёрск,23297.4,1.0,0.0
2105,2,Диксон,553.6666666666667,1.0,0.0
2106,2,Коркино,39085.399999999994,1.0,0.0
2107,2,Санкт-Петербург,4779378.999999991,0.0,0.0
2108,2,Бодайбо,15328.466666666664,0.0,0.0
2109,2,Кандалакша,35628.33333333334,1.0,0.0
2110,2,Макушино,8357.8,1.0,0.0
2111,2,Козьмодемьянск,21327.4,1.0,0.0
2112,2,Славянск-на-Кубани,64194.0,1.0,0.0
2113,2,Абдулино,20978.533333333326,0.0,0.0
2114,2,Байкальск,13610.533333333336,0.0,0.0
2115,2,Нюрба,10165.133333333335,1.0,0.0
2116,2,Нелидово,32248.733333333337,1.0,0.0
2117,2,Красный Холм,6337.333333333334,1.0,0.0
2118,2,Кизел,20206.333333333336,1.0,0.0
2119,2,Десногорск,32474.600000000006,1.0,0.0
2120,2,Курган,57443.33333333333,0.0,0.0
2121,2,Богородицк,39713.600000000006,1.0,0.0
2122,2,Известковый,1531.3333333333335,0.0,0.0
2123,2,Жиганск,3420.0666666666666,1.0,0.0
2124,2,Хилок,11537.133333333331,0.0,0.0
2125,2,Калевала,3919.666666666667,1.0,0.0
2126,2,Нижнекамск,234201.2,0.0,0.0
2127,2,Магадан,96024.33333333323,0.0,0.0
2128,2,Калачинск,24021.33333333333,0.0,0.0
2129,2,Анадырь,13071.8,1.0,0.0
2130,2,Хонуу,2502.4000000000005,1.0,0.0
2131,2,Ноглики,10142.600000000002,1.0,0.0
2132,2,Инсар,9033.933333333334,1.0,0.0
2133,2,Волжский,313532.8666666666,1.0,0.0
2134,2,Кингисепп,11203.06666666667,1.0,0.0
2135,2,Нижние Серги,11495.0,1.0,0.0
2136,2,Чернушка,33358.000000000015,1.0,0.0
2137,2,Любань,4181.266666666668,1.0,0.0
2138,2,Новоуральск,93062.93333333335,1.0,0.0
2139,2,Вуктыл,12810.466666666667,1.0,0.0
2140,2,Котлас,60693.80000000002,1.0,0.0
2141,2,Перевоз,9207.333333333336,1.0,0.0
2142,2,Урай,39474.13333333333,1.0,0.0
2143,2,Кондопога,33080.46666666669,1.0,0.0
2144,2,Междуреченск,102394.53333333333,1.0,0.0
2145,2,Усмань,18775.79999999999,1.0,0.0
2146,2,Ярославль,596719.9999999995,0.0,0.0
2147,2,Батагай,3641.5333333333338,1.0,0.0
2148,2,Борзя,31369.53333333334,1.0,0.0
2149,2,Новороссийск,243972.1999999996,1.0,0.0
2150,2,Спас-Клепики,8962.466666666667,1.0,0.0
2151,2,Тихвин,79158.66666666663,1.0,0.0
2152,2,Сухой Лог,35695.86666666667,1.0,0.0
2153,2,Майкоп,146923.2666666666,1.0,0.0
2154,2,Заволжск,12114.8,1.0,0.0
2155,2,Ейск,91053.66666666666,1.0,0.0
2156,2,Углич,37205.13333333333,1.0,0.0
2157,2,Лысьва,67638.46666666665,1.0,0.0
2158,2,Арамиль,14294.2,1.0,0.0
2159,2,Удачный,12613.800000000003,0.0,0.0
2160,2,Велиж,9665.33333333334,1.0,0.0
2161,2,Чокурдах,2080.9333333333334,1.0,0.0
2162,2,Остров,5717.199999999999,1.0,0.0
2163,2,Ковров,145887.59999999974,1.0,0.0
2164,2,Курск,14754.866666666674,1.0,0.0
2165,2,Омсукчан,3705.2666666666664,1.0,0.0
2166,2,Тайшет,9746.266666666666,-1.0,0.0
2167,2,Камбарка,11063.133333333328,1.0,0.0
2168,2,Элиста,106724.86666666664,1.0,0.0
2169,2,Качканар,44262.933333333334,1.0,0.0
2170,2,Вятские Поляны,35646.466666666674,0.0,0.0
2171,2,Терек,19169.000000000007,1.0,0.0
2172,2,Дегтярск,16563.933333333334,1.0,0.0
2173,2,Иваново,416044.5333333331,1.0,0.0
2174,2,Черноморское,11445.133333333335,1.0,0.0
2175,2,Тара,27194.666666666664,1.0,0.0
2176,2,Сыктывкар,231180.66666666686,1.0,0.0
2177,2,Алатырь,38530.59999999999,1.0,0.0
2178,2,Богданович,31957.6,1.0,0.0
2179,2,Павловская,65981.26666666669,1.0,0.0
2180,2,Южно-Сухокумск,10112.933333333334,1.0,0.0
2181,2,Макаров,6396.0666666666675,1.0,0.0
2182,2,Рязань,538479.133333333,1.0,0.0
2183,2,Чернолучье,533.4,1.0,0.0
2184,2,Белореченск,55349.46666666666,1.0,0.0
2185,2,Симферополь (Крым),343421.46666666714,0.0,0.0
2186,2,Туапсе,63963.80000000003,0.0,0.0
2187,2,Изборск,854.2,1.0,0.0
2188,2,Светлоград,39532.533333333326,1.0,0.0
2189,2,Петров Вал,13288.999999999989,1.0,0.0
2190,2,Таганрог,262308.0,1.0,0.0
2191,2,Спас-Деменск,4902.866666666667,1.0,0.0
2192,2,Котово,26295.333333333336,1.0,0.0
2193,2,Оленегорск,22961.33333333335,1.0,0.0
