transport,departure,arrival,passengers
train,Чапаевск,Новосибирск,6
train,Краснодар,Зеленодольск,2
train,Тюмень,Похвистнево,4
train,Хоста,Сальск,5
train,Барабинск,Екатеринбург,4
train,Лиски,Тверь,7
train,Екатеринбург,Данилов,4
train,Богданович,Ноябрьск,6
train,Сызрань,Удомля,6
train,Котельнич,Мантурово,4
train,Орёл,Курчатов,4
train,Новочеркасск,Омск,5
train,Улан-Удэ,Челябинск,4
train,Гудермес,Шахты,5
train,Махачкала,Ртищево,6
train,Нелидово,Волоколамск,3
train,Томск,Пенза,4
train,Саратов,Вольск,5
train,Красный Сулин,Воронеж,6
train,Новокузнецк,Самара,6
train,Ессентуки,Лоо,4
train,Няндома,Сокол,4
train,Ставрополь,Кропоткин,6
train,Орехово-Зуево,Вязники,4
train,Курганинск,Тюмень,3
train,Тула,Челябинск,4
train,Сарапул,Минеральные Воды,6
train,Дзержинск,Ковров,3
train,Ангарск,Юрга,5
train,Малая Вишера,Астрахань,5
train,Староминская,Брянск,4
train,Сочи,Новотроицк,6
train,Хадыженск,Туапсе,3
train,Пятигорск,Туапсе,4
train,Каменск-Уральский,Саратов,6
train,Тихорецк,Саранск,3
train,Ульяновск,Армавир,4
train,Новгород Великий,Сегежа,3
train,Староминская,Крымск,4
train,Бологое,Орёл,3
train,Владикавказ,Георгиевск,5
train,Липецк,Моздок,6
train,Старый Оскол,Уфа,3
train,Кострома,Ярославль,4
train,Томск,Курган,4
train,Дальнереченск,Свободный,3
train,Северобайкальск,Абдулино,2
train,Отрадный,Ростов-на-Дону,6
train,Грязи,Ахтубинск,3
train,Невинномысск,Каменск-Шахтинский,4
train,Туапсе,Курганинск,5
train,Ачинск,Северобайкальск,6
train,Омск,Искитим,3
train,Юрга,Тулун,2
train,Туймазы,Саранск,6
train,Грязи,Сызрань,5
train,Санкт-Петербург,Красный Сулин,4
train,Сергач,Новокузнецк,6
train,Москва,Слюдянка,4
train,Балашов,Мичуринск,2
train,Бугуруслан,Красноярск,4
train,Миасс,Белгород,4
train,Новокузнецк,Казань,4
train,Топки,Уфа,6
train,Почеп,Ростов-на-Дону,6
train,Ростов-на-Дону,Инта,3
train,Дзержинск,Тверь,4
train,Кисловодск,Тверь,3
train,Юрга,Петровск-Забайкальский,5
train,Слюдянка,Новокузнецк,5
train,Лазаревское,Тихорецк,6
train,Самара,Сердобск,5
train,Кинель,Ростов-на-Дону,3
train,Челябинск,Миасс,3
train,Кропоткин,Хоста,6
train,Тула,Бологое,7
train,Котельнич,Ростов-на-Дону,3
train,Рязань,Новотроицк,5
train,Поворино,Липецк,3
train,Анжеро-Судженск,Екатеринбург,6
train,Екатеринбург,Верхняя Тура,6
train,Чернушка,Челябинск,5
train,Уссурийск,Ванино,5
train,Сызрань,Красноармейск,6
train,Ульяновск,Димитровград,6
train,Белорецк,Котельниково,3
train,Борисоглебск,Волгоград,3
train,Камбарка,Казань,6
train,Коряжма,Печора,6
train,Кыштым,Янаул,3
train,Тимашёвск,Краснодар,6
train,Канаш,Йошкар-Ола,5
train,Волгоград,Рязань,4
train,Саратов,Харабали,6
train,Лиски,Анапа,5
train,Сердобск,Канаш,2
train,Миллерово,Самара,5
train,Пятигорск,Петров Вал,6
train,Янаул,Кыштым,4
train,Нижневартовск,Бугуруслан,3
train,Могоча,Благовещенск,5
train,Абдулино,Минеральные Воды,6
train,Махачкала,Тверь,6
train,Байкальск,Ангарск,4
train,Пермь,Бабаево,6
train,Златоуст,Грязи,6
train,Усть-Кут,Таксимо,3
train,Новосибирск,Искитим,3
train,Нижний Новгород,Шуя,3
train,Владивосток,Завитинск,3
train,Кореновск,Сальск,6
train,Пенза,Коряжма,3
train,Чулым,Омск,4
train,Москва,Тайшет,2
train,Буй,Котельнич,6
train,Коряжма,Киров,6
train,Лиски,Грязи,4
train,Анапа,Петров Вал,3
train,Нальчик,Шахты,4
train,Миасс,Новый Уренгой,3
train,Рязань,Тимашёвск,6
train,Вологда,Инта,3
train,Губкин,Челябинск,4
train,Новороссийск,Санкт-Петербург,4
train,Белореченск,Вологда,4
train,Адлер,Майский,3
train,Агрыз,Каменск-Уральский,6
train,Альметьевск,Ульяновск,6
train,Сасово,Бугульма,3
train,Называевск,Ноябрьск,5
train,Вологда,Лабытнанги,3
train,Кувандык,Нижневартовск,5
train,Буй,Череповец,5
train,Челябинск,Вихоревка,6
train,Волхов,Омск,6
train,Слюдянка,Канск,4
train,Котлас,Сыктывкар,2
train,Жердевка,Новоаннинский,5
train,Бикин,Лесозаводск,6
train,Краснодар,Рузаевка,3
train,Шарья,Екатеринбург,6
train,Пыть-Ях,Пенза,3
train,Самара,Ртищево,5
train,Славгород,Заводоуковск,3
train,Богданович,Челябинск,5
train,Оренбург,Уфа,3
train,Новокуйбышевск,Астрахань,4
train,Ишим,Мегион,3
train,Прохладный,Белореченск,7
train,Буинск,Саратов,6
train,Сызрань,Бузулук,3
train,Пенза,Бузулук,6
train,Бологое,Псков,6
train,Липецк,Узловая,5
train,Смоленск,Тамбов,3
train,Шахунья,Пермь,3
train,Невинномысск,Тихорецк,3
train,Туапсе,Казань,6
train,Сызрань,Инза,6
train,Каменск-Уральский,Киров,6
train,Талица,Тюмень,5
train,Рязань,Кизляр,3
train,Кыштым,Канаш,2
train,Хоста,Рязань,5
train,Мантурово,Галич,2
train,Грязи,Армавир,6
train,Иркутск,Нижний Новгород,4
train,Пыть-Ях,Астрахань,2
train,Медногорск,Сургут,4
train,Екатеринбург,Артёмовский,5
train,Омск,Зуевка,3
train,Пятигорск,Красный Сулин,5
train,Каменск-Шахтинский,Унеча,3
train,Рыбинск,Нижний Новгород,4
train,Батайск,Кропоткин,6
train,Сызрань,Миасс,6
train,Ижевск,Крымск,5
train,Магнитогорск,Котельниково,3
train,Данилов,Глазов,6
train,Адлер,Дагомыс,4
train,Крымск,Прохладный,4
train,Сальск,Оренбург,5
train,Красноярск,Озеро-Карачинское,4
train,Новокузнецк,Курган,5
train,Улан-Удэ,Братск,6
train,Инза,Лукоянов,3
train,Микунь,Саранск,4
train,Пермь,Байкальск,6
train,Каменск-Шахтинский,Невинномысск,6
train,Сочи,Миасс,4
train,Липецк,Шахты,5
train,Ноябрьск,Ноябрьск,6
train,Воронеж,Курган,5
train,Канаш,Нижний Новгород,6
train,Москва,Зима,4
train,Удомля,Иваново,4
train,Известковый,Благовещенск,3
train,Лиски,Каменск-Шахтинский,5
train,Новосибирск,Ярцево,2
train,Курск,Кандалакша,4
train,Тверь,Полярные Зори,6
train,Изобильный,Сочи,3
train,Вологда,Тихвин,4
train,Тверь,Армавир,3
train,Рыбинск,Бежецк,6
train,Ноябрьск,Миасс,3
train,Миллерово,Воронеж,4
train,Балашов,Россошь,5
train,Поворино,Михайлов,4
train,Юрьев-Польский,Кинешма,3
train,Артышта,Абакан,6
train,Вихоревка,Екатеринбург,3
train,Самара,Богданович,3
train,Рязань,Красный Сулин,5
train,Барабинск,Пермь,3
train,Ярославль,Тольятти,3
train,Кореновск,Пролетарск,4
train,Ангарск,Шилка,5
train,Пыть-Ях,Канаш,6
train,Пикалёво,Екатеринбург,6
train,Пермь,Ишим,4
train,Красноуфимск,Нижневартовск,5
train,Забайкальск,Иркутск,3
train,Ковров,Югорск,3
train,Кизилюрт,Ртищево,3
train,Кропоткин,Буинск,6
train,Сочи,Тула,5
train,Тихорецк,Невинномысск,6
train,Тобольск,Кувандык,3
train,Вятские Поляны,Ижевск,6
train,Балашов,Воркута,4
train,Лиски,Кореновск,4
train,Зеленодольск,Пенза,6
train,Петухово,Курган,5
train,Ковров,Тольятти,6
train,Туапсе,Батайск,6
train,Таксимо,Железногорск-Илимский,5
train,Уяр,Тайшет,4
train,Красноуфимск,Новый Уренгой,3
train,Кинель,Котельниково,5
train,Кропоткин,Лоо,4
train,Курган,Невинномысск,6
train,Нижний Новгород,Ишим,4
train,Ленинск-Кузнецкий,Москва,3
train,Мичуринск,Крымск,5
train,Мантурово,Вологда,4
train,Майский,Крымск,4
train,Спасск-Дальний,Партизанск,5
train,Краснодар,Новокуйбышевск,4
train,Волжский,Грозный,4
train,Ноябрьск,Ишим,3
train,Югорск,Челябинск,3
train,Петровск-Забайкальский,Забайкальск,3
train,Унеча,Воронеж,5
train,Галич,Мантурово,5
train,Санкт-Петербург,Кизилюрт,6
train,Петров Вал,Пермь,4
train,Тверь,Невинномысск,4
train,Кинель,Абдулино,6
train,Кыштым,Новый Уренгой,6
train,Тобольск,Ишим,5
train,Михайловск,Хоста,5
train,Можга,Киров,3
train,Ноябрьск,Талица,3
train,Удомля,Фурманов,2
train,Новосибирск,Ковров,3
train,Татарск,Юрга,3
train,Тверь,Оленегорск,5
train,Бобров,Ростов-на-Дону,4
train,Находка,Лесозаводск,2
train,Печора,Котельнич,5
train,Шадринск,Курган,6
train,Тосно,Малая Вишера,6
train,Уссурийск,Вяземский,2
train,Староминская,Рязань,3
train,Тамбов,Кинель,4
train,Киселёвск,Омск,6
train,Зеленодольск,Новороссийск,3
train,Екатеринбург,Мантурово,4
train,Архангельск,Адлер,5
train,Канаш,Тайга,3
train,Унеча,Малоярославец,4
train,Рязань,Архангельск,3
train,Прохладный,Крымск,6
train,Беслан,Шахты,5
train,Усть-Кут,Челябинск,6
train,Набережные Челны,Арзамас,3
train,Хоста,Брянск,5
train,Агрыз,Арзамас,5
train,Тулун,Челябинск,5
train,Оренбург,Сальск,5
train,Глазов,Вологда,3
train,Воркута,Россошь,5
train,Вологда,Россошь,4
train,Тюмень,Ревда,5
train,Ростов-на-Дону,Нижнеудинск,6
train,Киселёвск,Москва,3
train,Мурманск,Медвежьегорск,3
train,Рузаевка,Краснодар,3
train,Анжеро-Судженск,Свободный,5
train,Чита,Шилка,3
train,Москва,Верхотурье,2
train,Инта,Котельнич,3
train,Клинцы,Зверево,5
train,Ноябрьск,Красноуфимск,5
train,Шахты,Нижний Новгород,4
train,Ангарск,Пермь,6
train,Заозёрный,Зима,4
train,Брянск,Невинномысск,5
train,Ангарск,Хабаровск,6
train,Окуловка,Тамбов,5
train,Сыктывкар,Вологда,5
train,Тверь,Кропоткин,7
train,Нижневартовск,Новокузнецк,6
train,Туймазы,Екатеринбург,6
train,Торжок,Окуловка,4
train,Новая Ляля,Югорск,6
train,Канаш,Чернушка,5
train,Бугуруслан,Новосибирск,5
train,Камышлов,Ижевск,3
train,Пятигорск,Балашов,4
train,Сургут,Татарск,3
train,Смоленск,Хоста,6
train,Кушва,Тюмень,5
train,Окуловка,Рязань,4
train,Карталы,Самара,4
train,Екатеринбург,Барабинск,5
train,Мантурово,Сургут,6
train,Сызрань,Тверь,3
train,Крымск,Поворино,4
train,Новгород Великий,Лодейное Поле,4
train,Новосибирск,Можга,4
train,Лазаревское,Батайск,4
train,Лазаревское,Минеральные Воды,3
train,Костомукша,Суоярви,5
train,Сургут,Туапсе,3
train,Камень-на-Оби,Москва,6
train,Пермь,Новая Ляля,4
train,Владимир,Лиски,6
train,Завитинск,Нерюнгри,5
train,Урень,Тверь,5
train,Северобайкальск,Юрга,6
train,Ангарск,Екатеринбург,4
train,Астрахань,Харабали,4
train,Новокуйбышевск,Окуловка,6
train,Лиски,Елец,5
train,Златоуст,Ковылкино,5
train,Екатеринбург,Абинск,4
train,Самара,Иркутск,6
train,Новокуйбышевск,Балаково,3
train,Белогорск,Шимановск,5
train,Горячий Ключ,Староминская,6
train,Лоо,Староминская,5
train,Ярославль,Шуя,6
train,Петухово,Топки,5
train,Ярославль,Юрга,3
train,Волхов,Чудово,4
train,Калачинск,Пермь,3
train,Хасавюрт,Минеральные Воды,6
train,Ярославль,Адлер,3
train,Вязьма,Ярцево,5
train,Вологда,Воркута,5
train,Тихорецк,Анапа,4
train,Нурлат,Нижний Новгород,3
train,Камышлов,Новосибирск,5
train,Ставрополь,Хоста,4
train,Староминская,Горячий Ключ,4
train,Тамбов,Окуловка,6
train,Славянск-на-Кубани,Россошь,3
train,Миллерово,Беслан,4
train,Инта,Лиски,6
train,Рязань,Аша,6
train,Краснодар,Барабинск,6
train,Арзамас,Нижний Новгород,5
train,Прокопьевск,Сызрань,6
train,Челябинск,Тверь,4
train,Волгоград,Узловая,5
train,Миасс,Ульяновск,3
train,Сызрань,Вятские Поляны,3
train,Владивосток,Новокузнецк,6
train,Кисловодск,Оренбург,4
train,Ярославль,Красноярск,5
train,Тайга,Новокузнецк,5
train,Россошь,Арзамас,5
train,Братск,Анжеро-Судженск,4
train,Ковров,Иваново,3
train,Киров,Верхняя Тура,6
train,Томск,Сызрань,6
train,Красный Сулин,Тула,5
train,Кузнецк,Рязань,6
train,Казань,Балашов,6
train,Барнаул,Сочи,3
train,Невель,Кандалакша,5
train,Чапаевск,Уфа,5
train,Сердобск,Пятигорск,6
train,Уссурийск,Лесозаводск,5
train,Усть-Лабинск,Воронеж,6
train,Ижевск,Губкинский,6
train,Новочеркасск,Кизилюрт,6
train,Волхов,Тихвин,6
train,Кропоткин,Ессентуки,2
train,Топки,Саратов,4
train,Бугульма,Петров Вал,5
train,Петровск-Забайкальский,Томск,6
train,Похвистнево,Тюмень,6
train,Ревда,Москва,5
train,Миасс,Тобольск,3
train,Ставрополь,Шахты,3
train,Канск,Алзамай,5
train,Киров,Мантурово,6
train,Петров Вал,Зеленодольск,2
train,Абдулино,Волгоград,6
train,Воронеж,Дзержинск,5
train,Тихвин,Ухта,5
train,Ульяновск,Тольятти,6
train,Шахты,Казань,4
train,Губкинский,Ишим,5
train,Рязань,Туймазы,6
train,Тверь,Палласовка,5
train,Воркута,Котлас,3
train,Кирсанов,Самара,4
train,Лоо,Кисловодск,3
train,Пермь,Горячий Ключ,3
train,Галич,Ярославль,3
train,Озеро-Карачинское,Болотное,4
train,Тверь,Лиски,3
train,Славгород,Агрыз,6
train,Краснодар,Красный Сулин,3
train,Новосибирск,Сковородино,4
train,Крымск,Сальск,6
train,Бугульма,Ижевск,3
train,Рославль,Ростов-на-Дону,4
train,Ростов-на-Дону,Таксимо,3
train,Заводоуковск,Москва,3
train,Староминская,Тимашёвск,4
train,Тюмень,Сызрань,3
train,Оленегорск,Сегежа,6
train,Архангельск,Белореченск,3
train,Мичуринск,Балаково,5
train,Пермь,Шахты,3
train,Дальнереченск,Партизанск,6
train,Первоуральск,Вологда,6
train,Зеленодольск,Сызрань,3
train,Омск,Воронеж,3
train,Саратов,Окуловка,6
train,Ершов,Сургут,4
train,Москва,Кыштым,4
train,Усинск,Арзамас,4
train,Омск,Петровск-Забайкальский,5
train,Камышлов,Барнаул,6
train,Мегион,Каменск-Уральский,4
train,Саранск,Новороссийск,6
train,Анапа,Грязи,4
train,Волгоград,Вышний Волочёк,2
train,Пятигорск,Сердобск,3
train,Иркутск,Владимир,5
train,Кола,Апатиты,5
train,Тобольск,Петров Вал,3
train,Киров,Томск,3
train,Барнаул,Татарск,3
train,Екатеринбург,Кушва,3
train,Сызрань,Иваново,3
train,Чебаркуль,Самара,6
train,Инта,Емва,6
train,Пятигорск,Екатеринбург,4
train,Тюмень,Смоленск,7
train,Кизилюрт,Челябинск,4
train,Тюмень,Хабаровск,4
train,Лабытнанги,Печора,5
train,Санкт-Петербург,Киселёвск,2
train,Прохладный,Невинномысск,3
train,Сарапул,Новосибирск,5
train,Новоалександровск,Сочи,6
train,Бабушкин,Ангарск,4
train,Каменск-Шахтинский,Армавир,6
train,Узловая,Смоленск,3
train,Кирсанов,Рязань,4
train,Губкинский,Пыть-Ях,3
train,Новосибирск,Усолье-Сибирское,7
train,Комсомольск-на-Амуре,Лесозаводск,4
train,Новосибирск,Сальск,3
train,Орск,Лоо,6
train,Калачинск,Челябинск,3
train,Пролетарск,Сызрань,6
train,Апатиты,Оленегорск,5
train,Курган,Кинель,5
train,Артём,Хабаровск,6
train,Миллерово,Туапсе,2
train,Барнаул,Каменск-Шахтинский,4
train,Лангепас,Саратов,6
train,Нижний Новгород,Гороховец,5
train,Сочи,Ершов,5
train,Кисловодск,Челябинск,5
train,Тихорецк,Челябинск,6
train,Барабинск,Пыть-Ях,5
train,Орск,Кореновск,3
train,Новосибирск,Свободный,4
train,Мичуринск,Архангельск,5
train,Свободный,Москва,7
train,Ряжск,Тула,6
train,Свободный,Спасск-Дальний,4
train,Челябинск,Россошь,6
train,Миллерово,Тимашёвск,4
train,Бийск,Карасук,6
train,Москва,Миньяр,4
train,Миллерово,Челябинск,5
train,Прокопьевск,Заринск,4
train,Тайшет,Тайга,3
train,Адлер,Новокуйбышевск,3
train,Астрахань,Аргун,6
train,Западная Двина,Псков,5
train,Изобильный,Ростов-на-Дону,5
train,Ижевск,Тихорецк,6
train,Кисловодск,Узловая,5
train,Котельнич,Ярославль,3
train,Омск,Пятигорск,3
train,Бугульма,Златоуст,6
train,Узловая,Кропоткин,3
train,Красный Сулин,Краснодар,3
train,Исилькуль,Красноярск,4
train,Новоалтайск,Новокузнецк,4
train,Рославль,Горячий Ключ,6
train,Воскресенск,Луховицы,7
train,Пенза,Староминская,4
train,Агрыз,Лиски,6
train,Шуя,Ярославль,5
train,Сочи,Набережные Челны,6
train,Астрахань,Ленинск,4
train,Тверь,Старая Русса,3
train,Северобайкальск,Москва,2
train,Шахты,Россошь,6
train,Шахты,Прохладный,4
train,Пермь,Данилов,6
train,Свободный,Екатеринбург,4
train,Свободный,Челябинск,4
train,Ярославль,Северодвинск,4
train,Усолье-Сибирское,Нижнеудинск,3
train,Елец,Краснодар,4
train,Верхотурье,Нижний Тагил,6
train,Пустошка,Санкт-Петербург,3
train,Москва,Сковородино,3
train,Камышлов,Кунгур,2
train,Усолье-Сибирское,Новочеркасск,3
train,Новый Уренгой,Кунгур,5
train,Зеленодольск,Ростов-на-Дону,5
train,Уфа,Усть-Кут,4
train,Сосногорск,Ярославль,5
train,Пятигорск,Челябинск,4
train,Лазаревское,Каменск-Шахтинский,4
train,Оренбург,Троицк,6
train,Новокуйбышевск,Рязань,5
train,Тихорецк,Пыть-Ях,5
train,Заозёрный,Братск,4
train,Ухта,Пенза,6
train,Исилькуль,Уфа,5
train,Слюдянка,Екатеринбург,2
train,Мытищи,Хотьково,6
train,Чудово,Петрозаводск,4
train,Ярославль,Печора,6
train,Урень,Владимир,6
train,Петрозаводск,Новосокольники,5
train,Белая Калитва,Саратов,6
train,Тюмень,Шахунья,5
train,Сызрань,Горячий Ключ,5
train,Малая Вишера,Тамбов,4
train,Лазаревское,Магнитогорск,3
train,Курган,Юрга,4
train,Каменск-Уральский,Янаул,4
train,Миллерово,Нижний Новгород,3
train,Томск,Нижнеудинск,5
train,Москва,Озеро-Карачинское,5
train,Ростов-на-Дону,Арзамас,4
train,Красный Сулин,Россошь,5
train,Сегежа,Апатиты,5
train,Петровск-Забайкальский,Ангарск,5
train,Армавир,Заозёрный,3
train,Киров,Ноябрьск,5
train,Усолье-Сибирское,Бабушкин,5
train,Екатеринбург,Первоуральск,6
train,Котлас,Ростов Великий,6
train,Екатеринбург,Горячий Ключ,5
train,Рязань,Абдулино,3
train,Ярославль,Ульяновск,7
train,Кизляр,Аткарск,6
train,Пенза,Новосибирск,6
train,Алзамай,Тулун,4
train,Курск,Россошь,4
train,Бузулук,Волгоград,4
train,Красноярск,Заозёрный,5
train,Москва,Купино,3
train,Уяр,Чита,5
train,Ростов-на-Дону,Кузнецк,5
train,Сызрань,Ковров,7
train,Котельниково,Белорецк,4
train,Курган,Казань,6
train,Мантурово,Котельнич,5
train,Лоо,Пятигорск,6
train,Сергач,Мегион,3
train,Киров,Староминская,4
train,Медногорск,Ноябрьск,6
train,Волгоград,Златоуст,6
train,Шатура,Муром,7
train,Ачинск,Благовещенск,5
train,Западная Двина,Ржев,3
train,Любань,Бологое,4
train,Вяземский,Лесозаводск,7
train,Агрыз,Ижевск,3
train,Рязань,Бугуруслан,5
train,Сокол,Ухта,3
train,Лодейное Поле,Оленегорск,5
train,Сарапул,Нижневартовск,6
train,Уфа,Юрга,3
train,Нижний Новгород,Лазаревское,2
train,Сергач,Муром,2
train,Сызрань,Курган,5
train,Рязань,Ртищево,5
train,Тайга,Москва,7
train,Красноярск,Вятские Поляны,5
train,Мегион,Агрыз,5
train,Поворино,Саранск,4
train,Минеральные Воды,Абдулино,4
train,Волгоград,Бузулук,6
train,Карталы,Магнитогорск,5
train,Крымск,Екатеринбург,4
train,Санкт-Петербург,Жигулёвск,4
train,Староминская,Лиски,3
train,Воронеж,Узловая,6
train,Нижний Новгород,Инза,4
train,Туапсе,Рязань,6
train,Краснодар,Сердобск,5
train,Таксимо,Юрга,3
train,Арзамас,Иваново,6
train,Лазаревское,Дагомыс,5
train,Ленинск-Кузнецкий,Новосибирск,4
train,Алейск,Новосибирск,7
train,Зверево,Ессентуки,6
train,Новокузнецк,Исилькуль,2
train,Омск,Кунгур,4
train,Узловая,Зверево,3
train,Ярославль,Сонково,4
train,Астрахань,Тамбов,5
train,Фролово,Санкт-Петербург,3
train,Мариинск,Тында,6
train,Смоленск,Козельск,3
train,Томск,Зима,5
train,Зуевка,Санкт-Петербург,4
train,Крымск,Староминская,6
train,Саратов,Отрадный,4
train,Пермь,Верещагино,5
train,Кисловодск,Киров,4
train,Белово,Юрга,2
train,Малая Вишера,Шахты,4
train,Зверево,Горячий Ключ,6
train,Зверево,Анапа,5
train,Владикавказ,Хоста,5
train,Шуя,Ковров,6
train,Крымск,Саратов,4
train,Красноярск,Калачинск,5
train,Чудово,Новгород Великий,5
train,Черемхово,Сковородино,3
train,Казань,Богданович,4
train,Прокопьевск,Канск,5
train,Россошь,Шахты,5
train,Каменск-Шахтинский,Ессентуки,6
train,Горячий Ключ,Нижний Новгород,5
train,Усинск,Котельнич,6
train,Прокопьевск,Челябинск,3
train,Костомукша,Сортавала,6
train,Чернушка,Красноярск,1
train,Ковров,Лукоянов,2
train,Барыш,Сызрань,3
train,Михайлов,Кирсанов,2
train,Мантурово,Когалым,1
train,Омск,Кузнецк,4
train,Можга,Красноярск,3
train,Абакан,Анжеро-Судженск,2
train,Воркута,Луза,3
train,Муром,Тверь,3
train,Астрахань,Чапаевск,2
train,Свободный,Киров,2
train,Краснодар,Можга,4
train,Ужур,Екатеринбург,2
train,Лангепас,Туймазы,5
train,Анапа,Исилькуль,1
train,Котельнич,Тобольск,2
train,Ужур,Москва,5
train,Наро-Фоминск,Балабаново,2
train,Починок,Ростов-на-Дону,3
train,Красноярск,Уссурийск,3
train,Полярные Зори,Вышний Волочёк,1
train,Сорочинск,Рузаевка,4
train,Благовещенск,Екатеринбург,3
train,Вязьма,Урень,5
train,Сухиничи,Бологое,1
train,Балашов,Тихорецк,2
train,Шахты,Грязи,1
train,Новосибирск,Зеленодольск,1
train,Сочи,Владимир,4
train,Мегион,Сергач,2
train,Каменск-Шахтинский,Челябинск,1
train,Братск,Киров,1
train,Сокол,Вельск,4
train,Черемхово,Могоча,3
train,Армавир,Новосибирск,3
train,Воскресенск,Рыбное,2
train,Пугачёв,Балаково,4
train,Горячий Ключ,Новосибирск,5
train,Новый Уренгой,Талица,1
train,Красный Кут,Аткарск,2
train,Новокузнецк,Минеральные Воды,2
train,Котельниково,Петров Вал,2
train,Староминская,Ухта,2
train,Ишим,Лангепас,4
train,Кушва,Пыть-Ях,3
train,Первоуральск,Ангарск,4
train,Зверево,Унеча,4
train,Слюдянка,Забайкальск,1
train,Вихоревка,Казань,5
train,Заозёрный,Слюдянка,1
train,Грязи,Грозный,4
train,Хадыженск,Киров,4
train,Краснодар,Аша,2
train,Казань,Рузаевка,2
train,Саратов,Кувандык,4
train,Похвистнево,Воронеж,5
train,Новокузнецк,Анжеро-Судженск,2
train,Арзамас,Новосибирск,2
train,Курган,Чита,2
train,Ишим,Кемерово,2
train,Свободный,Байкальск,5
train,Кондопога,Белгород,4
train,Котельниково,Армавир,1
train,Волгоград,Можга,2
train,Нея,Тюмень,4
train,Ростов-на-Дону,Бобров,2
train,Нерюнгри,Барабинск,3
train,Балашов,Уфа,4
train,Советский,Киров,2
train,Лазаревское,Шахты,3
train,Владимир,Новый Уренгой,3
train,Хабаровск,Нижний Новгород,2
train,Белореченск,Саранск,1
train,Кропоткин,Печора,3
train,Лиски,Ожерелье,3
train,Рязань,Миллерово,3
train,Тюмень,Тайшет,1
train,Уфа,Тула,4
train,Буинск,Мегион,4
train,Воронеж,Карачев,2
train,Ростов-на-Дону,Братск,2
train,Любим,Шарья,2
train,Лиски,Вятские Поляны,1
train,Миасс,Волгоград,3
train,Комсомольск-на-Амуре,Вяземский,4
train,Минеральные Воды,Назрань,4
train,Ковров,Ростов-на-Дону,4
train,Котельнич,Ижевск,1
train,Архангельск,Новочеркасск,3
train,Минеральные Воды,Новокузнецк,3
train,Юрга,Бикин,3
train,Канск,Канаш,4
train,Курган,Тайшет,1
train,Пермь,Алатырь,3
train,Вихоревка,Северобайкальск,3
train,Миасс,Ессентуки,4
train,Палласовка,Кизляр,1
train,Барабинск,Новокузнецк,1
train,Усолье-Сибирское,Армавир,5
train,Мураши,Инта,5
train,Микунь,Коряжма,1
train,Тайга,Лиски,4
train,Сергач,Каменск-Уральский,4
train,Челябинск,Нурлат,5
train,Заводоуковск,Красноуфимск,3
train,Омск,Хилок,5
train,Георгиевск,Тула,3
train,Шахты,Нальчик,3
train,Сорск,Новосибирск,3
train,Пермь,Усть-Кут,4
train,Сонково,Окуловка,4
train,Палласовка,Сургут,4
train,Сорочинск,Саратов,3
train,Курган,Калачинск,2
train,Тимашёвск,Сосногорск,1
train,Вязники,Нижний Новгород,4
train,Арзамас,Зеленодольск,1
train,Тверь,Минеральные Воды,3
train,Елец,Грязи,1
train,Армавир,Окуловка,3
train,Екатеринбург,Сим,3
train,Ростов-на-Дону,Изобильный,4
train,Кизляр,Знаменск,5
train,Чернушка,Лиски,3
train,Волгоград,Знаменск,2
train,Тула,Сочи,1
train,Сальск,Тобольск,1
train,Курск,Миллерово,5
train,Беломорск,Медвежьегорск,1
train,Льгов,Брянск,1
train,Пятигорск,Хвалынск,1
train,Сарапул,Муром,3
train,Черемхово,Россошь,4
train,Нижний Новгород,Белореченск,4
train,Владимир,Югорск,3
train,Микунь,Александров,2
train,Рыбное,Воскресенск,5
train,Томск,Мариинск,1
train,Лангепас,Похвистнево,4
train,Новочеркасск,Иркутск,2
train,Нижневартовск,Карасук,2
train,Киров,Тобольск,2
train,Новопавловск,Узловая,3
train,Чебаркуль,Омск,2
train,Томск,Новоалтайск,1
train,Адлер,Тверь,3
train,Миасс,Нягань,2
train,Красный Сулин,Ростов-на-Дону,3
train,Рязань,Кропоткин,3
train,Порхов,Новгород Великий,4
train,Буй,Омск,3
train,Красноярск,Благовещенск,1
train,Краснодар,Златоуст,4
train,Арзамас,Усинск,2
train,Воркута,Туапсе,2
train,Москва,Калачинск,5
train,Канаш,Канск,3
train,Екатеринбург,Еманжелинск,4
train,Котлас,Ростов-на-Дону,1
train,Зеленодольск,Астрахань,3
train,Барабинск,Ноябрьск,5
train,Жердевка,Грязи,5
train,Тихорецк,Абинск,4
train,Удомля,Нижний Новгород,2
train,Узловая,Саратов,3
train,Лазаревское,Пенза,3
train,Сызрань,Жигулёвск,1
train,Минеральные Воды,Агрыз,5
train,Сургут,Кузнецк,3
train,Томск,Озеро-Карачинское,1
train,Улан-Удэ,Вяземский,4
train,Камышлов,Москва,5
train,Глазов,Череповец,3
train,Адлер,Льгов,5
train,Шилка,Свободный,3
train,Белогорск,Тулун,4
train,Россошь,Новопавловск,1
train,Шахунья,Губкинский,2
train,Югорск,Невьянск,3
train,Озеро-Карачинское,Томск,3
train,Барнаул,Барабинск,1
train,Барабинск,Мегион,2
train,Палласовка,Екатеринбург,3
train,Череповец,Тихвин,2
train,Усть-Кут,Нижний Новгород,2
train,Мегион,Златоуст,4
train,Череповец,Новосибирск,1
train,Кисловодск,Усть-Кут,1
