;Code;City;Region;County;FeatureVectorGlobal;RegionFeatureVectorGlobal
31;32;Тосно;Leningrad;Tosnenskiy;"[ 0.55298265  0.          0.          0.          0.          0.54003337
  0.          0.          0.63448731  0.          0.          0.
  0.          0.11804307 -0.         -0.         -0.          0.43301088
  0.29303571  0.36850355  0.80560378 -0.         -0.         -0.
  0.9415586  -0.         -0.          0.1015844 ]";[0.43666707942254346, 0.1585017768414595, 0.1351661828491644, 0.043590664614830674, 0.11831155646471433, 0.43585786011533767, 0.08617473127466867, 0.028986045376903434, 0.6368326506960655, 0.16428012270245873, 0.032568543316803714, 0.017087630916439542, 0.0, 0.09778832125987, 0.06858371637507123, 0.019785951364875636, 0.033674377508848885, 0.12048787761335954, 0.34002642531613275, 0.3588291615467775, 0.4088452876290691, 0.018783292809783112, 0.023796747458479886, 0.027351807311360225, 0.5759757969988244, 0.11080734626566789, 0.12943693826192199, 0.1492633193543837]
32;33;Новочеркасск;Rostov;;"[ 0.3478123   0.30659285  0.27527162  0.23740537  0.30899987  0.34291303
  0.26260655  0.19769866  0.37025047  0.29692261  0.21365336  0.20743524
  0.13359955  0.04058508 -0.          0.44138962  0.06756347  0.02970604
 -0.         -0.         -0.          0.13154264  0.79231571  0.65823863
 -0.          0.18609953 -0.         -0.        ]";[0.38457963448847127, 0.31553778163478663, 0.2662542691760782, 0.1849489090885151, 0.2744333033990959, 0.39938252959382253, 0.2769985129233045, 0.13183900607744717, 0.4221454663680753, 0.24335556950815931, 0.1319318202228709, 0.10201836354664047, 0.06315530995268744, 0.026618075204177496, 0.04580928632000578, 0.17211306526612735, 0.041519925584100593, 0.015312538165573113, 0.2018792731023639, 0.1264018899254339, 0.17498073434162165, 0.1023438858648582, 0.3184742365865892, 0.3091104046453923, 0.2817808758571108, 0.1704280292700547, 0.03392487703132283, 0.17586476180166885]
33;34;Котлас;Arkhangelsk;;"[ 0.40663026  0.30060383  0.27012514  0.18218655  0.28956511  0.37609625
  0.18617019  0.17794573  0.45397364  0.32424383  0.17341221  0.07218971
  0.         -0.          0.02478018 -0.          0.00477467  0.03697123
  0.27813781  0.12026973 -0.          0.11879749 -0.         -0.
 -0.          0.3677059   0.07545638  0.02240832]";[0.4184623320446371, 0.2377058908511935, 0.22537687935825715, 0.08471129427278465, 0.23748531716468926, 0.42535219785310596, 0.16738813151050125, 0.07285881222718671, 0.5585098012752405, 0.23888752649244951, 0.07403854164200485, 0.01031281596723854, 0.0, 0.012459342696143095, 0.1018852869646529, 0.0006134825956307472, 0.017200730149351102, 0.05144908718842768, 0.2731016171626159, 0.29399312942854056, 0.2308550633685436, 0.04828235854182205, 0.0, 0.0012124114871829691, 0.3749530285538784, 0.24444480539579647, 0.16484445695603153, 0.16149882407889224]
34;35;Владикавказ;North Ossetia-Alania;Vladikavkaz;"[ 0.3698157   0.25713322  0.18823512  0.20819138  0.31825656  0.39101911
  0.24309483  0.17142214  0.44963399  0.35487687  0.17517041  0.11077995
  0.06792442 -0.          0.07858914 -0.         -0.          0.11273127
  0.21055516  0.24277597  0.17272865 -0.         -0.         -0.
  0.08193589  0.52415532 -0.          0.31309912]";[0.38514794880500386, 0.30414403624365016, 0.23982246011083685, 0.1802064770055079, 0.27711343002514083, 0.4140860885692887, 0.26765918725603965, 0.12592071462494825, 0.4762108627211925, 0.2437691768597151, 0.0868179148226828, 0.06648914604963478, 0.04892940618902198, 0.0, 0.10160486517046388, 0.0, 0.0, 0.030842656662270047, 0.2943696201242663, 0.2710892627477143, 0.3351561086257815, 0.0, 0.0, 0.0, 0.4649054855678162, 0.19856904021137178, 0.0025679383004883777, 0.34213679086510723]
35;36;Инза;Ulyanovsk;;"[ 0.35817857  0.33180581  0.272739    0.17961418  0.27516997  0.40500059
  0.2990861   0.15671389  0.46387229  0.21340166  0.12194711  0.14152674
  0.07477153 -0.         -0.         -0.         -0.         -0.
  0.37222552  0.0374446   0.28386908  0.00904348 -0.         -0.
 -0.         -0.          0.01595638  0.17470504]";[0.37411210612249696, 0.3286996485301436, 0.27071567604754093, 0.16281532679607977, 0.2782024653511734, 0.4118568071313482, 0.2775547476919497, 0.11485661985698858, 0.4825467722589643, 0.22863154979181274, 0.09249299996885131, 0.0990195449485644, 0.04267936269265616, 0.0, 0.061966466538972066, 0.0, 0.0, 0.0, 0.36325621770297917, 0.18587122319981378, 0.31863090897568075, 0.003014493554123593, 0.0, 0.0, 0.27976551708598835, 0.07659565883556695, 0.005318794876149519, 0.2892644984361649]
36;37;Новосокольники;Pskov;Novosokol'nicheskiy;"[ 0.33282124  0.27048059  0.20769503  0.06923168  0.26358957  0.44135467
  0.23950225  0.          0.64379977  0.17896129  0.          0.
  0.          0.06912203  0.13565121 -0.          0.02796499 -0.
  0.10512511  0.24936766  0.17128352 -0.         -0.         -0.
  0.46513395  0.23152369 -0.          0.25716973]";[0.4037024286266292, 0.24573471013418105, 0.15712278510095587, 0.020528045006730104, 0.17283366703303985, 0.43171681396900696, 0.18470844008556275, 0.0, 0.6579947903257652, 0.09111006735750156, 0.02427596580588509, 0.006417818215019116, 0.007953931468229182, 0.10070320970121231, 0.12676464526246012, 0.0381987004517305, 0.026609805722904955, 0.044751843988592194, 0.2303231430665732, 0.3579569915264357, 0.34367366895398943, 0.030457924212756466, 0.040774225321069855, 0.11614019749656067, 0.6859348133337736, 0.14428011451703013, 0.10660405968807302, 0.19587463651734083]
37;38;Муром;Vladimir;;"[ 0.41310868  0.31703934  0.29458359  0.20681237  0.28693404  0.36710663
  0.21852651  0.13360386  0.4508739   0.26412314  0.17399189  0.11512032
  0.         -0.          0.06524365 -0.         -0.         -0.
  0.56144456  0.213695    0.06248759  0.06163521 -0.         -0.
 -0.          0.19969246  0.33369412 -0.        ]";[0.3825630867682012, 0.23532675250145507, 0.17978255684370317, 0.11001053522471874, 0.21935633103211333, 0.42563086082177126, 0.19093481243024046, 0.054191228290172914, 0.5782691933637564, 0.15105520224416122, 0.08856298372933387, 0.05748891533980122, 0.017006729357153753, 0.06436937728090401, 0.06153380661764881, 0.054943301510996245, 0.03161494711339595, 0.06224896658818862, 0.25392450980494813, 0.20833380256331738, 0.2427262896807976, 0.11610732398517191, 0.06783889291615247, 0.07553558755115988, 0.3443293848518833, 0.10627067800101687, 0.11755951570294126, 0.09847890709902238]
38;39;Медвежьегорск;Karelia;Medvezh'egorskiy;"[ 0.41209448  0.31590176  0.27036754  0.11953745  0.27755737  0.39964362
  0.13877868  0.          0.55675462  0.25389322  0.09473119  0.05976873
  0.         -0.          0.0651103  -0.          0.06135184 -0.
  0.32328825  0.20875631  0.29726619 -0.         -0.         -0.
  0.36437602 -0.          0.08801245  0.04310992]";[0.36143126169696027, 0.15513137990145257, 0.09739872481142867, 0.05160633673634078, 0.19113989050446886, 0.4157472200074902, 0.10070072935779699, 0.0196057323593093, 0.6761512966654785, 0.2614504934492864, 0.015619624481593245, 0.012123378124459516, 0.0, 0.0890927451026336, 0.08825474412285332, 0.01914857073273201, 0.0407235911365609, 0.05267705040861217, 0.14844224249779134, 0.25453194122624867, 0.2031964900271686, 0.0, 0.0012035400803233932, 0.03063581229974946, 0.35980797152774197, 0.25602921563470804, 0.11977372274401052, 0.18988007136737678]
39;40;Ахтубинск;Astrakhan;Akhtubinskiy;"[ 0.31958002  0.32807856  0.          0.          0.11197423  0.62038437
  0.37849965  0.          0.4945351   0.07064787  0.          0.
  0.          0.24126821  0.15176808 -0.         -0.          0.11987869
  0.02766293  0.41542281  0.39507021 -0.         -0.         -0.
  0.79143559  0.31227353 -0.          0.30723744]";[0.37407422263580914, 0.3153670299099123, 0.1670473961159442, 0.09908981247091532, 0.22441976411189477, 0.4813043130575772, 0.30171178056981346, 0.048015358030617794, 0.4858747824353402, 0.20687680280357712, 0.043997136134870114, 0.035878119197146785, 0.0, 0.08042273561583622, 0.11312400300204256, 0.0651519495330831, 0.021808699767948286, 0.05536930294869038, 0.1265768365390553, 0.22003350672195665, 0.19924257765068368, 0.052117729422990595, 0.03456214786852839, 0.020405808060488067, 0.3488415698620548, 0.43584166008526154, 0.06565929970974305, 0.18414973815191002]
40;41;Курск;Kursk;Kursk;"[ 0.38670927  0.26993913  0.2101218   0.20128121  0.31618338  0.39631683
  0.21964504  0.14813903  0.46025678  0.35918986  0.14225088  0.06787092
  0.          0.00484355  0.08200434  0.01037784  0.06964185  0.04931198
  0.0876155   0.14432439 -0.          0.13512672 -0.         -0.
 -0.          0.66585946 -0.          0.20793797]";[0.3730375374898927, 0.31706175010036663, 0.2068288206790286, 0.1420976937902821, 0.2125840726631852, 0.4398166393703816, 0.2801900287209672, 0.08059318681333116, 0.5188086445808916, 0.153892804105446, 0.06324380185434313, 0.04097382251122621, 0.0, 0.0994156945724046, 0.10034631295653067, 0.0020755682316338083, 0.0139283704061509, 0.02380500381874768, 0.23496371578131217, 0.2973981061933875, 0.31714557615047323, 0.027025344318212935, 0.0, 0.0, 0.6106774518817266, 0.13886830368128833, 0.021934915249579228, 0.32466124705869415]
41;42;Бердск;Novosibirsk;Berdsk;"[ 0.57024968  0.41727112  0.38417561  0.          0.19311093  0.31538811
  0.          0.          0.42302574  0.15971963  0.10902561  0.
  0.         -0.          0.16413451 -0.          0.05318834 -0.
  0.34962779  0.42010962  0.33504746 -0.         -0.         -0.
  0.6455701  -0.         -0.         -0.        ]";[0.37706377522854256, 0.3630305550891687, 0.21473712875369586, 0.09667862934577152, 0.17841985515051517, 0.478047388514738, 0.3080843702444042, 0.09630648411197118, 0.36150798881837826, 0.14117235723190186, 0.05407692087541273, 0.03109741241764994, 0.019750334138953198, 0.09409106604860391, 0.07189703169764962, 0.09257111306982037, 0.035488724923118796, 0.02197968945794825, 0.18883228852066034, 0.20122076822295049, 0.36139293671198575, 0.07528097374054052, 0.22289408960930635, 0.24566243830252693, 0.46921153725670445, 0.07797604598095517, 0.07078442133013498, 0.3742176290716759]
42;43;Хилок;Zabaykalsky;;"[ 0.33964364  0.35886394  0.19515682  0.16492664  0.24497499  0.54563505
  0.37653926  0.15186152  0.39915872  0.09311347  0.          0.
  0.         -0.          0.06742869 -0.         -0.         -0.
  0.12942583  0.227251    0.54069808 -0.         -0.         -0.
  0.63648568 -0.         -0.          0.65313872]";[0.40974657919005786, 0.2800160461743483, 0.19004751754545093, 0.11498531485327991, 0.2282056635144417, 0.43298514016171213, 0.2541897390481541, 0.08677762650752599, 0.4972483518948561, 0.19332105965886343, 0.05254761857857411, 0.04889739538664439, 0.01685946949356604, 0.05035878548418884, 0.07549709584964566, 0.021561016373628936, 0.02655979251586782, 0.04672705887464482, 0.17451344912038666, 0.20384198556864444, 0.273792082102436, 0.02901620439690208, 0.02705603449908798, 0.0, 0.48459006423522255, 0.1693619589692168, 0.10638209835290599, 0.26563600040219176]
43;44;Лабытнанги;Yamalo-Nenets;Labytnangi;"[ 0.44196568  0.          0.          0.          0.161867    0.48065377
  0.          0.          0.63313772  0.38284984  0.          0.
  0.          0.25809126  0.08275736 -0.         -0.          0.37004218
  0.05819208  0.56301772  0.36330041 -0.         -0.         -0.
  0.8493005   0.89317234 -0.          0.40744825]";[0.3895402720469757, 0.21836814498953572, 0.19252397330854928, 0.15808109448640892, 0.2684659576625862, 0.40445234855542733, 0.19210556211472563, 0.14573032738181796, 0.4790773641683829, 0.3376204948690141, 0.1274542896231986, 0.06682638462555464, 0.03021766586901939, 0.08534524989760603, 0.047773024682776416, 0.06287461467991189, 0.023940744291069918, 0.1341130019527229, 0.17794640925520822, 0.2323454388200798, 0.1137397333533146, 0.06670508922174041, 0.1044949629938879, 0.0864341585145517, 0.2123251247659138, 0.6115647729064547, 0.016682916258450295, 0.1888832333925038]
44;45;Белгород;Belgorod;;"[ 0.35965727  0.29807479  0.26129167  0.19752531  0.29313609  0.3818039
  0.28228236  0.19111969  0.43185497  0.2950851   0.14576443  0.16619608
  0.06444451  0.00309789 -0.          0.08939097 -0.          0.03453181
  0.18903601 -0.          0.00967047  0.15912968 -0.         -0.
 -0.          0.34122255  0.01039795  0.13720723]";[0.44159774409732844, 0.34401884276315137, 0.30767744146186304, 0.11287020707413599, 0.2271668977052973, 0.36262440732773255, 0.2083958545136674, 0.06370656383460212, 0.4853699295681901, 0.16536916754943784, 0.12853806267707762, 0.09429532235632478, 0.02148150402566487, 0.0010326298358388217, 0.09410082219337007, 0.02979699142066473, 0.011785845533180022, 0.01151060234342372, 0.40147743938239494, 0.2532884140535696, 0.2811058309503523, 0.053043226639900576, 0.0, 0.0, 0.48318827594106956, 0.11374084844032521, 0.013757778412677465, 0.09796137934016991]
45;46;Боготол;Krasnoyarsk;Bogotol;"[ 0.32289642  0.3718272   0.          0.          0.17964248  0.57305086
  0.40368461  0.15478969  0.4581513   0.          0.          0.
  0.          0.2003269   0.20279303 -0.         -0.          0.11520347
 -0.          0.59695014  0.83956403 -0.         -0.         -0.
  1.2594311  -0.         -0.          1.03091147]";[0.4291809864663833, 0.3163217285348688, 0.22331548689691935, 0.11879294659738515, 0.20795375401580216, 0.4169158090135641, 0.2466163145452616, 0.10615129689614598, 0.4466969920192344, 0.13725609476820172, 0.1134479122393422, 0.07711816380687662, 0.02590614653998947, 0.06861440765816605, 0.06986442982847613, 0.08981194046086746, 0.036187373941858995, 0.059500104914792525, 0.24940012661629, 0.24593892909604298, 0.3668690238816803, 0.06331678406032538, 0.17645052241644021, 0.17392545844518983, 0.5038479525225731, 0.0374335610257783, 0.037070359868256526, 0.24818351941494898]
46;47;Невьянск;Sverdlovsk;;"[ 0.54909675  0.41127409  0.27916119  0.1618191   0.09921893  0.49865947
  0.34577593  0.          0.20795327  0.          0.06260017  0.
  0.         -0.         -0.         -0.         -0.         -0.
  0.15867299 -0.          0.34996385  0.41401277 -0.         -0.
 -0.         -0.          0.10132516  0.21167803]";[0.3976463800400721, 0.27812737407810134, 0.19737441746179415, 0.1185344371018293, 0.1832092539874952, 0.46097890777967376, 0.2355073192535272, 0.07547454174957192, 0.46546174324193645, 0.15360771410883475, 0.0682271808916178, 0.042488508011564285, 0.024774780363466916, 0.07863236672482997, 0.06164743856058081, 0.09636747024682889, 0.04014639430790356, 0.04629154593290347, 0.27911825154088993, 0.25336271920698716, 0.3494778155461656, 0.07372968668793003, 0.2295993891848949, 0.29018818175499955, 0.44564687690594673, 0.08907695545229001, 0.09649173135943795, 0.2722210595008688]
47;48;Тогучин;Novosibirsk;Toguchinskiy;"[ 0.          0.43711006  0.          0.          0.          0.746537
  0.5016147   0.          0.          0.          0.          0.
  0.          0.39496521 -0.         -0.         -0.         -0.
 -0.          0.1503646   0.58550395 -0.         -0.         -0.
  0.61866387 -0.         -0.          0.95003973]";[0.37706377522854256, 0.3630305550891687, 0.21473712875369586, 0.09667862934577152, 0.17841985515051517, 0.478047388514738, 0.3080843702444042, 0.09630648411197118, 0.36150798881837826, 0.14117235723190186, 0.05407692087541273, 0.03109741241764994, 0.019750334138953198, 0.09409106604860391, 0.07189703169764962, 0.09257111306982037, 0.035488724923118796, 0.02197968945794825, 0.18883228852066034, 0.20122076822295049, 0.36139293671198575, 0.07528097374054052, 0.22289408960930635, 0.24566243830252693, 0.46921153725670445, 0.07797604598095517, 0.07078442133013498, 0.3742176290716759]
48;49;Новокузнецк;Kemerovo;;"[ 0.35197807  0.31609525  0.26650077  0.22382493  0.30352642  0.36079826
  0.29537376  0.20587583  0.3833991   0.28026589  0.20587583  0.15880161
  0.09997069 -0.         -0.          0.40061417  0.05512793 -0.
 -0.         -0.         -0.          0.20133185  0.59389926  0.58549954
 -0.          0.23096448  0.01182078 -0.        ]";[0.3776290113188618, 0.30297199776126127, 0.18804022814219487, 0.12198863582257341, 0.19473869418798417, 0.42931095289154025, 0.2602051922086359, 0.0870969408467807, 0.4674402233845702, 0.17505017385470553, 0.08259734213786522, 0.07674808733683376, 0.0300263692872393, 0.09291074712819176, 0.07102155667923443, 0.059998279774961326, 0.019709821120170057, 0.033101965445374436, 0.265488904490601, 0.25078274402526674, 0.2980717349403776, 0.050212894597081045, 0.08932223986605319, 0.07575011878771332, 0.4743889499842019, 0.1028585226868149, 0.1031707990350398, 0.2687385817055514]
